x y z Ts
7.464625400e-02 -2.372560000e-04 0.0 611.818400
7.446518600e-02 1.568380000e-04 0.0 611.818400
7.427886300e-02 5.855850000e-04 0.0 611.818400
7.408031200e-02 1.067115000e-03 0.0 611.818400
7.386288800e-02 1.620843000e-03 0.0 611.818400
7.361365700e-02 2.282681000e-03 0.0 611.818400
7.331271300e-02 3.101409000e-03 0.0 611.818400
7.304189300e-02 3.834880000e-03 0.0 611.818400
7.275135400e-02 4.604521000e-03 0.0 611.818400
7.244848300e-02 5.389443000e-03 0.0 611.818400
7.213491900e-02 6.186041000e-03 0.0 611.818400
7.182003800e-02 6.971819000e-03 0.0 611.818400
7.150542100e-02 7.744643000e-03 0.0 611.818400
7.117029200e-02 8.556586000e-03 0.0 611.818400
7.082370200e-02 9.385475000e-03 0.0 611.818400
7.048597600e-02 1.018485700e-02 0.0 611.818400
7.011977100e-02 1.104419300e-02 0.0 611.818400
6.977679600e-02 1.184362500e-02 0.0 611.818400
6.939259600e-02 1.273455900e-02 0.0 611.818400
6.903370500e-02 1.356265700e-02 0.0 608.344005
6.865969200e-02 1.442137000e-02 0.0 602.341665
6.828085200e-02 1.528657400e-02 0.0 596.288824
6.790425100e-02 1.614218700e-02 0.0 590.298030
6.752701300e-02 1.699478200e-02 0.0 586.212574
6.716727900e-02 1.780371300e-02 0.0 587.870645
6.677380000e-02 1.868359700e-02 0.0 589.675821
6.638268700e-02 1.955320800e-02 0.0 591.461629
6.601429400e-02 2.036760800e-02 0.0 593.135682
6.562599500e-02 2.122128300e-02 0.0 594.892124
6.525158300e-02 2.203972500e-02 0.0 596.577737
6.487183600e-02 2.286515700e-02 0.0 598.279414
6.449427900e-02 2.368108700e-02 0.0 599.963214
6.412090800e-02 2.448313600e-02 0.0 597.403758
6.371920400e-02 2.534099700e-02 0.0 590.180010
6.335061300e-02 2.612342400e-02 0.0 583.584301
6.297533800e-02 2.691538100e-02 0.0 576.901106
6.257967800e-02 2.774532600e-02 0.0 569.889532
6.219815600e-02 2.854054100e-02 0.0 565.256465
6.182713200e-02 2.930921800e-02 0.0 561.019418
6.142816000e-02 3.013069500e-02 0.0 556.486004
6.101428600e-02 3.097722500e-02 0.0 551.808385
6.060315400e-02 3.181259400e-02 0.0 549.684426
6.020338300e-02 3.261940600e-02 0.0 552.888336
5.977617500e-02 3.347567700e-02 0.0 556.293293
5.935190400e-02 3.432024200e-02 0.0 559.656325
5.894933200e-02 3.511607500e-02 0.0 562.472056
5.857997800e-02 3.584140000e-02 0.0 561.034706
5.817308800e-02 3.663517100e-02 0.0 559.459564
5.775510200e-02 3.744495800e-02 0.0 557.850309
5.732869000e-02 3.826510600e-02 0.0 556.217964
5.689175200e-02 3.909925400e-02 0.0 552.482976
5.645234600e-02 3.993168500e-02 0.0 546.144809
5.602102400e-02 4.074278600e-02 0.0 539.959040
5.558686300e-02 4.155285500e-02 0.0 533.770398
5.513415000e-02 4.239109600e-02 0.0 527.489365
5.470354300e-02 4.318206700e-02 0.0 525.483949
5.429442000e-02 4.392805300e-02 0.0 523.589377
5.388289100e-02 4.467287600e-02 0.0 521.694491
5.341869700e-02 4.550659100e-02 0.0 519.569622
5.296726000e-02 4.631069900e-02 0.0 518.840228
5.252142800e-02 4.709829600e-02 0.0 521.670924
5.208293900e-02 4.786686200e-02 0.0 524.438522
5.163841000e-02 4.863963900e-02 0.0 527.226939
5.122706300e-02 4.934938200e-02 0.0 529.792723
5.079557600e-02 5.008804400e-02 0.0 529.975022
5.039325900e-02 5.077155400e-02 0.0 529.786987
4.992218300e-02 5.156535100e-02 0.0 529.568149
4.945816900e-02 5.234065300e-02 0.0 529.353934
4.904704000e-02 5.302204800e-02 0.0 529.072970
4.859819200e-02 5.376005300e-02 0.0 527.324058
4.816367600e-02 5.446873000e-02 0.0 525.640948
4.773919000e-02 5.515545800e-02 0.0 524.006328
4.724968400e-02 5.594077400e-02 0.0 522.132683
4.675854200e-02 5.672145000e-02 0.0 520.926102
4.625815600e-02 5.750953800e-02 0.0 520.592967
4.575507900e-02 5.829444100e-02 0.0 520.260274
4.525298900e-02 5.907043800e-02 0.0 519.930444
4.474624200e-02 5.984628900e-02 0.0 519.608829
4.426376500e-02 6.057829300e-02 0.0 519.653285
4.376700100e-02 6.132500900e-02 0.0 519.698763
4.328094400e-02 6.204882600e-02 0.0 519.742974
4.276096000e-02 6.281590200e-02 0.0 519.789966
4.225224100e-02 6.355905600e-02 0.0 519.835633
4.173893800e-02 6.430175100e-02 0.0 519.881413
4.120804800e-02 6.506248700e-02 0.0 519.928453
4.072168000e-02 6.575272900e-02 0.0 519.971270
4.021605900e-02 6.646346800e-02 0.0 519.941282
3.969260500e-02 6.719223600e-02 0.0 518.518172
3.916298800e-02 6.792238000e-02 0.0 517.087572
3.868294000e-02 6.857788700e-02 0.0 515.798943
3.815655700e-02 6.928980700e-02 0.0 514.394693
3.761393400e-02 7.001620600e-02 0.0 513.440212
3.708343700e-02 7.071924300e-02 0.0 513.231407
3.658499300e-02 7.137342900e-02 0.0 513.036422
3.602963400e-02 7.209510200e-02 0.0 512.820530
3.548175500e-02 7.279958600e-02 0.0 512.608947
3.494042400e-02 7.348853000e-02 0.0 512.805048
3.439390900e-02 7.417689700e-02 0.0 513.154767
3.384521300e-02 7.486077200e-02 0.0 513.503630
3.329134100e-02 7.554398100e-02 0.0 513.853580
3.272784700e-02 7.623155100e-02 0.0 514.182353
3.218514300e-02 7.688681100e-02 0.0 514.267282
3.162329400e-02 7.755808600e-02 0.0 514.354662
3.104712500e-02 7.823892800e-02 0.0 514.443693
3.048266900e-02 7.889863400e-02 0.0 514.530360
2.992027200e-02 7.954882300e-02 0.0 514.601125
2.933100800e-02 8.022262000e-02 0.0 514.653815
2.876607100e-02 8.086127900e-02 0.0 514.704005
2.817465900e-02 8.152245400e-02 0.0 514.756222
2.758167700e-02 8.217779700e-02 0.0 514.808245
2.697878500e-02 8.283635500e-02 0.0 515.107336
2.638446600e-02 8.347797400e-02 0.0 515.492807
2.577951900e-02 8.412350200e-02 0.0 515.882731
2.517058900e-02 8.476553400e-02 0.0 516.272739
