"Time_Iter","Outer_Iter","Inner_Iter",    "bgs[P][0]"   ,    "bgs[U][0]"   ,    "bgs[V][0]"   ,    "bgs[h][0]"   ,      "HF[0]"     ,    "maxHF[0]"    ,     "Temp[0]"    ,    "bgs[T][1]"   ,      "HF[1]"     ,   "AvgTemp[1]"   
          0,        1577,           0,               -32,               -32,               -32,       -2.34100722,                 0,                 0,                 0,      -5.277689716,                 0,                 0
          0,        1578,           0,               -32,               -32,               -32,      -2.343328472,                 0,                 0,                 0,      -5.280010962,                 0,                 0
          0,        1579,           0,               -32,               -32,               -32,      -2.345649725,                 0,                 0,                 0,      -5.282332208,                 0,                 0
          0,        1580,           0,               -32,               -32,               -32,      -2.347970977,                 0,                 0,                 0,      -5.284653455,                 0,                 0
          0,        1581,           0,               -32,               -32,               -32,       -2.35029223,                 0,                 0,                 0,      -5.286974701,                 0,                 0
          0,        1582,           0,               -32,               -32,               -32,      -2.352613482,                 0,                 0,                 0,      -5.289295948,                 0,                 0
          0,        1583,           0,               -32,               -32,               -32,      -2.354934735,                 0,                 0,                 0,      -5.291617194,                 0,                 0
          0,        1584,           0,               -32,               -32,               -32,      -2.357255987,                 0,                 0,                 0,      -5.293938441,                 0,                 0
          0,        1585,           0,               -32,               -32,               -32,       -2.35957724,                 0,                 0,                 0,      -5.296259687,                 0,                 0
          0,        1586,           0,               -32,               -32,               -32,      -2.361898492,                 0,                 0,                 0,      -5.298580934,                 0,                 0
          0,        1587,           0,               -32,               -32,               -32,      -2.364219745,                 0,                 0,                 0,      -5.300902181,                 0,                 0
          0,        1588,           0,               -32,               -32,               -32,      -2.366540997,                 0,                 0,                 0,      -5.303223427,                 0,                 0
          0,        1589,           0,               -32,               -32,               -32,       -2.36886225,                 0,                 0,                 0,      -5.305544674,                 0,                 0
          0,        1590,           0,               -32,               -32,               -32,      -2.371183503,                 0,                 0,                 0,      -5.307865921,                 0,                 0
          0,        1591,           0,               -32,               -32,               -32,      -2.373504755,                 0,                 0,                 0,      -5.310187167,                 0,                 0
          0,        1592,           0,               -32,               -32,               -32,      -2.375826008,                 0,                 0,                 0,      -5.312508414,                 0,                 0
          0,        1593,           0,               -32,               -32,               -32,      -2.378147261,                 0,                 0,                 0,      -5.314829661,                 0,                 0
          0,        1594,           0,               -32,               -32,               -32,      -2.380468513,                 0,                 0,                 0,      -5.317150908,                 0,                 0
          0,        1595,           0,               -32,               -32,               -32,      -2.382789766,                 0,                 0,                 0,      -5.319472155,                 0,                 0
          0,        1596,           0,               -32,               -32,               -32,      -2.385111018,                 0,                 0,                 0,      -5.321793401,                 0,                 0
          0,        1597,           0,               -32,               -32,               -32,      -2.387432271,                 0,                 0,                 0,      -5.324114649,                 0,                 0
          0,        1598,           0,               -32,               -32,               -32,      -2.389753524,                 0,                 0,                 0,      -5.326435896,                 0,                 0
          0,        1599,           0,               -32,               -32,               -32,      -2.392074776,                 0,                 0,                 0,      -5.328757142,                 0,                 0
          0,        1600,           0,               -32,               -32,               -32,      -2.394396029,                 0,                 0,                 0,      -5.331078389,                 0,                 0
          0,        1601,           0,               -32,               -32,               -32,      -2.396717282,                 0,                 0,                 0,      -5.333399637,                 0,                 0
          0,        1602,           0,               -32,               -32,               -32,      -2.399038534,                 0,                 0,                 0,      -5.335720884,                 0,                 0
          0,        1603,           0,               -32,               -32,               -32,      -2.401359787,                 0,                 0,                 0,      -5.338042131,                 0,                 0
          0,        1604,           0,               -32,               -32,               -32,       -2.40368104,                 0,                 0,                 0,      -5.340363378,                 0,                 0
          0,        1605,           0,               -32,               -32,               -32,      -2.406002293,                 0,                 0,                 0,      -5.342684625,                 0,                 0
          0,        1606,           0,               -32,               -32,               -32,      -2.408323545,                 0,                 0,                 0,      -5.345005872,                 0,                 0
          0,        1607,           0,               -32,               -32,               -32,      -2.410644798,                 0,                 0,                 0,       -5.34732712,                 0,                 0
          0,        1608,           0,               -32,               -32,               -32,      -2.412966051,                 0,                 0,                 0,      -5.349648367,                 0,                 0
          0,        1609,           0,               -32,               -32,               -32,      -2.415287304,                 0,                 0,                 0,      -5.351969614,                 0,                 0
          0,        1610,           0,               -32,               -32,               -32,      -2.417608557,                 0,                 0,                 0,      -5.354290861,                 0,                 0
          0,        1611,           0,               -32,               -32,               -32,      -2.419929809,                 0,                 0,                 0,      -5.356612109,                 0,                 0
          0,        1612,           0,               -32,               -32,               -32,      -2.422251062,                 0,                 0,                 0,      -5.358933356,                 0,                 0
          0,        1613,           0,               -32,               -32,               -32,      -2.424572315,                 0,                 0,                 0,      -5.361254604,                 0,                 0
          0,        1614,           0,               -32,               -32,               -32,      -2.426893568,                 0,                 0,                 0,      -5.363575851,                 0,                 0
          0,        1615,           0,               -32,               -32,               -32,      -2.429214821,                 0,                 0,                 0,      -5.365897098,                 0,                 0
          0,        1616,           0,               -32,               -32,               -32,      -2.431536073,                 0,                 0,                 0,      -5.368218346,                 0,                 0
          0,        1617,           0,               -32,               -32,               -32,      -2.433857326,                 0,                 0,                 0,      -5.370539593,                 0,                 0
          0,        1618,           0,               -32,               -32,               -32,      -2.436178579,                 0,                 0,                 0,      -5.372860841,                 0,                 0
          0,        1619,           0,               -32,               -32,               -32,      -2.438499832,                 0,                 0,                 0,      -5.375182088,                 0,                 0
          0,        1620,           0,               -32,               -32,               -32,      -2.440821085,                 0,                 0,                 0,      -5.377503336,                 0,                 0
          0,        1621,           0,               -32,               -32,               -32,      -2.443142338,                 0,                 0,                 0,      -5.379824584,                 0,                 0
          0,        1622,           0,               -32,               -32,               -32,      -2.445463591,                 0,                 0,                 0,      -5.382145831,                 0,                 0
          0,        1623,           0,               -32,               -32,               -32,      -2.447784844,                 0,                 0,                 0,      -5.384467079,                 0,                 0
          0,        1624,           0,               -32,               -32,               -32,      -2.450106097,                 0,                 0,                 0,      -5.386788327,                 0,                 0
          0,        1625,           0,               -32,               -32,               -32,       -2.45242735,                 0,                 0,                 0,      -5.389109574,                 0,                 0
          0,        1626,           0,               -32,               -32,               -32,      -2.454748602,                 0,                 0,                 0,      -5.391430822,                 0,                 0
          0,        1627,           0,               -32,               -32,               -32,      -2.457069855,                 0,                 0,                 0,       -5.39375207,                 0,                 0
          0,        1628,           0,               -32,               -32,               -32,      -2.459391108,                 0,                 0,                 0,      -5.396073318,                 0,                 0
          0,        1629,           0,               -32,               -32,               -32,      -2.461712361,                 0,                 0,                 0,      -5.398394565,                 0,                 0
          0,        1630,           0,               -32,               -32,               -32,      -2.464033614,                 0,                 0,                 0,      -5.400715814,                 0,                 0
          0,        1631,           0,               -32,               -32,               -32,      -2.466354867,                 0,                 0,                 0,      -5.403037061,                 0,                 0
          0,        1632,           0,               -32,               -32,               -32,       -2.46867612,                 0,                 0,                 0,      -5.405358309,                 0,                 0
          0,        1633,           0,               -32,               -32,               -32,      -2.470997373,                 0,                 0,                 0,      -5.407679557,                 0,                 0
          0,        1634,           0,               -32,               -32,               -32,      -2.473318627,                 0,                 0,                 0,      -5.410000805,                 0,                 0
          0,        1635,           0,               -32,               -32,               -32,      -2.475639879,                 0,                 0,                 0,      -5.412322053,                 0,                 0
          0,        1636,           0,               -32,               -32,               -32,      -2.477961132,                 0,                 0,                 0,      -5.414643301,                 0,                 0
          0,        1637,           0,               -32,               -32,               -32,      -2.480282385,                 0,                 0,                 0,      -5.416964549,                 0,                 0
          0,        1638,           0,               -32,               -32,               -32,      -2.482603638,                 0,                 0,                 0,      -5.419285797,                 0,                 0
          0,        1639,           0,               -32,               -32,               -32,      -2.484924891,                 0,                 0,                 0,      -5.421607045,                 0,                 0
          0,        1640,           0,               -32,               -32,               -32,      -2.487246145,                 0,                 0,                 0,      -5.423928293,                 0,                 0
          0,        1641,           0,               -32,               -32,               -32,      -2.489567398,                 0,                 0,                 0,      -5.426249542,                 0,                 0
          0,        1642,           0,               -32,               -32,               -32,      -2.491888651,                 0,                 0,                 0,       -5.42857079,                 0,                 0
          0,        1643,           0,               -32,               -32,               -32,      -2.494209904,                 0,                 0,                 0,      -5.430892038,                 0,                 0
          0,        1644,           0,               -32,               -32,               -32,      -2.496531157,                 0,                 0,                 0,      -5.433213286,                 0,                 0
          0,        1645,           0,               -32,               -32,               -32,       -2.49885241,                 0,                 0,                 0,      -5.435534534,                 0,                 0
          0,        1646,           0,               -32,               -32,               -32,      -2.501173663,                 0,                 0,                 0,      -5.437855782,                 0,                 0
          0,        1647,           0,               -32,               -32,               -32,      -2.503494916,                 0,                 0,                 0,      -5.440177031,                 0,                 0
          0,        1648,           0,               -32,               -32,               -32,      -2.505816169,                 0,                 0,                 0,      -5.442498279,                 0,                 0
          0,        1649,           0,               -32,               -32,               -32,      -2.508137423,                 0,                 0,                 0,      -5.444819528,                 0,                 0
          0,        1650,           0,               -32,               -32,               -32,      -2.510458676,                 0,                 0,                 0,      -5.447140776,                 0,                 0
          0,        1651,           0,               -32,               -32,               -32,      -2.512779929,                 0,                 0,                 0,      -5.449462024,                 0,                 0
          0,        1652,           0,               -32,               -32,               -32,      -2.515101182,                 0,                 0,                 0,      -5.451783273,                 0,                 0
          0,        1653,           0,               -32,               -32,               -32,      -2.517422435,                 0,                 0,                 0,      -5.454104521,                 0,                 0
          0,        1654,           0,               -32,               -32,               -32,      -2.519743689,                 0,                 0,                 0,       -5.45642577,                 0,                 0
          0,        1655,           0,               -32,               -32,               -32,      -2.522064942,                 0,                 0,                 0,      -5.458747018,                 0,                 0
          0,        1656,           0,               -32,               -32,               -32,      -2.524386195,                 0,                 0,                 0,      -5.461068267,                 0,                 0
          0,        1657,           0,               -32,               -32,               -32,      -2.526707448,                 0,                 0,                 0,      -5.463389515,                 0,                 0
          0,        1658,           0,               -32,               -32,               -32,      -2.529028701,                 0,                 0,                 0,      -5.465710764,                 0,                 0
          0,        1659,           0,               -32,               -32,               -32,      -2.531349955,                 0,                 0,                 0,      -5.468032012,                 0,                 0
          0,        1660,           0,               -32,               -32,               -32,      -2.533671208,                 0,                 0,                 0,      -5.470353261,                 0,                 0
          0,        1661,           0,               -32,               -32,               -32,      -2.535992461,                 0,                 0,                 0,       -5.47267451,                 0,                 0
          0,        1662,           0,               -32,               -32,               -32,      -2.538313714,                 0,                 0,                 0,      -5.474995758,                 0,                 0
          0,        1663,           0,               -32,               -32,               -32,      -2.540634968,                 0,                 0,                 0,      -5.477317007,                 0,                 0
          0,        1664,           0,               -32,               -32,               -32,      -2.542956221,                 0,                 0,                 0,      -5.479638256,                 0,                 0
          0,        1665,           0,               -32,               -32,               -32,      -2.545277474,                 0,                 0,                 0,      -5.481959504,                 0,                 0
          0,        1666,           0,               -32,               -32,               -32,      -2.547598728,                 0,                 0,                 0,      -5.484280753,                 0,                 0
          0,        1667,           0,               -32,               -32,               -32,      -2.549919981,                 0,                 0,                 0,      -5.486602002,                 0,                 0
          0,        1668,           0,               -32,               -32,               -32,      -2.552241234,                 0,                 0,                 0,       -5.48892325,                 0,                 0
          0,        1669,           0,               -32,               -32,               -32,      -2.554562487,                 0,                 0,                 0,      -5.491244499,                 0,                 0
          0,        1670,           0,               -32,               -32,               -32,      -2.556883741,                 0,                 0,                 0,      -5.493565748,                 0,                 0
          0,        1671,           0,               -32,               -32,               -32,      -2.559204994,                 0,                 0,                 0,      -5.495886997,                 0,                 0
          0,        1672,           0,               -32,               -32,               -32,      -2.561526247,                 0,                 0,                 0,      -5.498208246,                 0,                 0
          0,        1673,           0,               -32,               -32,               -32,      -2.563847501,                 0,                 0,                 0,      -5.500529495,                 0,                 0
          0,        1674,           0,               -32,               -32,               -32,      -2.566168754,                 0,                 0,                 0,      -5.502850744,                 0,                 0
          0,        1675,           0,               -32,               -32,               -32,      -2.568490008,                 0,                 0,                 0,      -5.505171993,                 0,                 0
          0,        1676,           0,               -32,               -32,               -32,      -2.570811261,                 0,                 0,                 0,      -5.507493242,                 0,                 0
          0,        1677,           0,               -32,               -32,               -32,      -2.573132514,                 0,                 0,                 0,      -5.509814491,                 0,                 0
          0,        1678,           0,               -32,               -32,               -32,      -2.575453768,                 0,                 0,                 0,       -5.51213574,                 0,                 0
          0,        1679,           0,               -32,               -32,               -32,      -2.577775021,                 0,                 0,                 0,      -5.514456989,                 0,                 0
          0,        1680,           0,               -32,               -32,               -32,      -2.580096275,                 0,                 0,                 0,      -5.516778238,                 0,                 0
          0,        1681,           0,               -32,               -32,               -32,      -2.582417528,                 0,                 0,                 0,      -5.519099487,                 0,                 0
          0,        1682,           0,               -32,               -32,               -32,      -2.584738781,                 0,                 0,                 0,      -5.521420736,                 0,                 0
          0,        1683,           0,               -32,               -32,               -32,      -2.587060035,                 0,                 0,                 0,      -5.523741985,                 0,                 0
          0,        1684,           0,               -32,               -32,               -32,      -2.589381288,                 0,                 0,                 0,      -5.526063234,                 0,                 0
          0,        1685,           0,               -32,               -32,               -32,      -2.591702542,                 0,                 0,                 0,      -5.528384483,                 0,                 0
          0,        1686,           0,               -32,               -32,               -32,      -2.594023795,                 0,                 0,                 0,      -5.530705733,                 0,                 0
          0,        1687,           0,               -32,               -32,               -32,      -2.596345048,                 0,                 0,                 0,      -5.533026982,                 0,                 0
          0,        1688,           0,               -32,               -32,               -32,      -2.598666302,                 0,                 0,                 0,      -5.535348231,                 0,                 0
          0,        1689,           0,               -32,               -32,               -32,      -2.600987555,                 0,                 0,                 0,      -5.537669481,                 0,                 0
          0,        1690,           0,               -32,               -32,               -32,      -2.603308809,                 0,                 0,                 0,       -5.53999073,                 0,                 0
          0,        1691,           0,               -32,               -32,               -32,      -2.605630063,                 0,                 0,                 0,      -5.542311979,                 0,                 0
          0,        1692,           0,               -32,               -32,               -32,      -2.607951316,                 0,                 0,                 0,      -5.544633228,                 0,                 0
          0,        1693,           0,               -32,               -32,               -32,      -2.610272569,                 0,                 0,                 0,      -5.546954478,                 0,                 0
          0,        1694,           0,               -32,               -32,               -32,      -2.612593823,                 0,                 0,                 0,      -5.549275727,                 0,                 0
          0,        1695,           0,               -32,               -32,               -32,      -2.614915076,                 0,                 0,                 0,      -5.551596976,                 0,                 0
          0,        1696,           0,               -32,               -32,               -32,       -2.61723633,                 0,                 0,                 0,      -5.553918226,                 0,                 0
          0,        1697,           0,               -32,               -32,               -32,      -2.619557584,                 0,                 0,                 0,      -5.556239475,                 0,                 0
          0,        1698,           0,               -32,               -32,               -32,      -2.621878837,                 0,                 0,                 0,      -5.558560725,                 0,                 0
          0,        1699,           0,               -32,               -32,               -32,       -2.62420009,                 0,                 0,                 0,      -5.560881974,                 0,                 0
          0,        1700,           0,               -32,               -32,               -32,      -2.626521344,                 0,                 0,                 0,      -5.563203224,                 0,                 0
          0,        1701,           0,               -32,               -32,               -32,      -2.628842598,                 0,                 0,                 0,      -5.565524473,                 0,                 0
          0,        1702,           0,               -32,               -32,               -32,      -2.631163851,                 0,                 0,                 0,      -5.567845723,                 0,                 0
          0,        1703,           0,               -32,               -32,               -32,      -2.633485105,                 0,                 0,                 0,      -5.570166972,                 0,                 0
          0,        1704,           0,               -32,               -32,               -32,      -2.635806358,                 0,                 0,                 0,      -5.572488222,                 0,                 0
          0,        1705,           0,               -32,               -32,               -32,      -2.638127612,                 0,                 0,                 0,      -5.574809472,                 0,                 0
          0,        1706,           0,               -32,               -32,               -32,      -2.640448866,                 0,                 0,                 0,      -5.577130721,                 0,                 0
          0,        1707,           0,               -32,               -32,               -32,      -2.642770119,                 0,                 0,                 0,      -5.579451971,                 0,                 0
          0,        1708,           0,               -32,               -32,               -32,      -2.645091373,                 0,                 0,                 0,      -5.581773221,                 0,                 0
          0,        1709,           0,               -32,               -32,               -32,      -2.647412627,                 0,                 0,                 0,       -5.58409447,                 0,                 0
          0,        1710,           0,               -32,               -32,               -32,       -2.64973388,                 0,                 0,                 0,       -5.58641572,                 0,                 0
          0,        1711,           0,               -32,               -32,               -32,      -2.652055134,                 0,                 0,                 0,       -5.58873697,                 0,                 0
          0,        1712,           0,               -32,               -32,               -32,      -2.654376388,                 0,                 0,                 0,      -5.591058219,                 0,                 0
          0,        1713,           0,               -32,               -32,               -32,      -2.656697641,                 0,                 0,                 0,      -5.593379469,                 0,                 0
          0,        1714,           0,               -32,               -32,               -32,      -2.659018895,                 0,                 0,                 0,      -5.595700719,                 0,                 0
          0,        1715,           0,               -32,               -32,               -32,      -2.661340149,                 0,                 0,                 0,      -5.598021969,                 0,                 0
          0,        1716,           0,               -32,               -32,               -32,      -2.663661402,                 0,                 0,                 0,      -5.600343219,                 0,                 0
          0,        1717,           0,               -32,               -32,               -32,      -2.665982656,                 0,                 0,                 0,      -5.602664468,                 0,                 0
          0,        1718,           0,               -32,               -32,               -32,       -2.66830391,                 0,                 0,                 0,      -5.604985718,                 0,                 0
          0,        1719,           0,               -32,               -32,               -32,      -2.670625163,                 0,                 0,                 0,      -5.607306968,                 0,                 0
          0,        1720,           0,               -32,               -32,               -32,      -2.672946417,                 0,                 0,                 0,      -5.609628218,                 0,                 0
          0,        1721,           0,               -32,               -32,               -32,      -2.675267671,                 0,                 0,                 0,      -5.611949468,                 0,                 0
          0,        1722,           0,               -32,               -32,               -32,      -2.677588924,                 0,                 0,                 0,      -5.614270718,                 0,                 0
          0,        1723,           0,               -32,               -32,               -32,      -2.679910178,                 0,                 0,                 0,      -5.616591967,                 0,                 0
          0,        1724,           0,               -32,               -32,               -32,      -2.682231432,                 0,                 0,                 0,      -5.618913217,                 0,                 0
          0,        1725,           0,               -32,               -32,               -32,      -2.684552685,                 0,                 0,                 0,      -5.621234468,                 0,                 0
          0,        1726,           0,               -32,               -32,               -32,      -2.686873939,                 0,                 0,                 0,      -5.623555718,                 0,                 0
          0,        1727,           0,               -32,               -32,               -32,      -2.689195193,                 0,                 0,                 0,      -5.625876968,                 0,                 0
          0,        1728,           0,               -32,               -32,               -32,      -2.691516446,                 0,                 0,                 0,      -5.628198218,                 0,                 0
          0,        1729,           0,               -32,               -32,               -32,        -2.6938377,                 0,                 0,                 0,      -5.630519468,                 0,                 0
          0,        1730,           0,               -32,               -32,               -32,      -2.696158954,                 0,                 0,                 0,      -5.632840718,                 0,                 0
          0,        1731,           0,               -32,               -32,               -32,      -2.698480208,                 0,                 0,                 0,      -5.635161968,                 0,                 0
          0,        1732,           0,               -32,               -32,               -32,      -2.700801462,                 0,                 0,                 0,      -5.637483218,                 0,                 0
          0,        1733,           0,               -32,               -32,               -32,      -2.703122716,                 0,                 0,                 0,      -5.639804469,                 0,                 0
          0,        1734,           0,               -32,               -32,               -32,      -2.705443969,                 0,                 0,                 0,      -5.642125718,                 0,                 0
          0,        1735,           0,               -32,               -32,               -32,      -2.707765223,                 0,                 0,                 0,      -5.644446968,                 0,                 0
          0,        1736,           0,               -32,               -32,               -32,      -2.710086477,                 0,                 0,                 0,      -5.646768219,                 0,                 0
          0,        1737,           0,               -32,               -32,               -32,      -2.712407731,                 0,                 0,                 0,      -5.649089469,                 0,                 0
          0,        1738,           0,               -32,               -32,               -32,      -2.714728984,                 0,                 0,                 0,       -5.65141072,                 0,                 0
          0,        1739,           0,               -32,               -32,               -32,      -2.717050238,                 0,                 0,                 0,       -5.65373197,                 0,                 0
          0,        1740,           0,               -32,               -32,               -32,      -2.719371492,                 0,                 0,                 0,       -5.65605322,                 0,                 0
          0,        1741,           0,               -32,               -32,               -32,      -2.721692746,                 0,                 0,                 0,       -5.65837447,                 0,                 0
          0,        1742,           0,               -32,               -32,               -32,         -2.724014,                 0,                 0,                 0,      -5.660695721,                 0,                 0
          0,        1743,           0,               -32,               -32,               -32,      -2.726335254,                 0,                 0,                 0,      -5.663016971,                 0,                 0
          0,        1744,           0,               -32,               -32,               -32,      -2.728656508,                 0,                 0,                 0,      -5.665338221,                 0,                 0
          0,        1745,           0,               -32,               -32,               -32,      -2.730977761,                 0,                 0,                 0,      -5.667659472,                 0,                 0
          0,        1746,           0,               -32,               -32,               -32,      -2.733299015,                 0,                 0,                 0,      -5.669980722,                 0,                 0
          0,        1747,           0,               -32,               -32,               -32,      -2.735620269,                 0,                 0,                 0,      -5.672301973,                 0,                 0
          0,        1748,           0,               -32,               -32,               -32,      -2.737941523,                 0,                 0,                 0,      -5.674623223,                 0,                 0
          0,        1749,           0,               -32,               -32,               -32,      -2.740262777,                 0,                 0,                 0,      -5.676944474,                 0,                 0
          0,        1750,           0,               -32,               -32,               -32,      -2.742584031,                 0,                 0,                 0,      -5.679265724,                 0,                 0
          0,        1751,           0,               -32,               -32,               -32,      -2.744905285,                 0,                 0,                 0,      -5.681586974,                 0,                 0
          0,        1752,           0,               -32,               -32,               -32,      -2.747226539,                 0,                 0,                 0,      -5.683908225,                 0,                 0
          0,        1753,           0,               -32,               -32,               -32,      -2.749547793,                 0,                 0,                 0,      -5.686229475,                 0,                 0
          0,        1754,           0,               -32,               -32,               -32,      -2.751869047,                 0,                 0,                 0,      -5.688550725,                 0,                 0
          0,        1755,           0,               -32,               -32,               -32,        -2.7541903,                 0,                 0,                 0,      -5.690871977,                 0,                 0
          0,        1756,           0,               -32,               -32,               -32,      -2.756511555,                 0,                 0,                 0,      -5.693193227,                 0,                 0
          0,        1757,           0,               -32,               -32,               -32,      -2.758832809,                 0,                 0,                 0,      -5.695514478,                 0,                 0
          0,        1758,           0,               -32,               -32,               -32,      -2.761154063,                 0,                 0,                 0,      -5.697835728,                 0,                 0
          0,        1759,           0,               -32,               -32,               -32,      -2.763475317,                 0,                 0,                 0,      -5.700156979,                 0,                 0
          0,        1760,           0,               -32,               -32,               -32,       -2.76579657,                 0,                 0,                 0,      -5.702478229,                 0,                 0
          0,        1761,           0,               -32,               -32,               -32,      -2.768117824,                 0,                 0,                 0,       -5.70479948,                 0,                 0
          0,        1762,           0,               -32,               -32,               -32,      -2.770439078,                 0,                 0,                 0,      -5.707120731,                 0,                 0
          0,        1763,           0,               -32,               -32,               -32,      -2.772760332,                 0,                 0,                 0,      -5.709441982,                 0,                 0
          0,        1764,           0,               -32,               -32,               -32,      -2.775081586,                 0,                 0,                 0,      -5.711763232,                 0,                 0
          0,        1765,           0,               -32,               -32,               -32,       -2.77740284,                 0,                 0,                 0,      -5.714084483,                 0,                 0
          0,        1766,           0,               -32,               -32,               -32,      -2.779724094,                 0,                 0,                 0,      -5.716405733,                 0,                 0
          0,        1767,           0,               -32,               -32,               -32,      -2.782045348,                 0,                 0,                 0,      -5.718726984,                 0,                 0
          0,        1768,           0,               -32,               -32,               -32,      -2.784366602,                 0,                 0,                 0,      -5.721048235,                 0,                 0
          0,        1769,           0,               -32,               -32,               -32,      -2.786687856,                 0,                 0,                 0,      -5.723369486,                 0,                 0
          0,        1770,           0,               -32,               -32,               -32,       -2.78900911,                 0,                 0,                 0,      -5.725690737,                 0,                 0
          0,        1771,           0,               -32,               -32,               -32,      -2.791330364,                 0,                 0,                 0,      -5.728011987,                 0,                 0
          0,        1772,           0,               -32,               -32,               -32,      -2.793651618,                 0,                 0,                 0,      -5.730333238,                 0,                 0
          0,        1773,           0,               -32,               -32,               -32,      -2.795972872,                 0,                 0,                 0,      -5.732654489,                 0,                 0
          0,        1774,           0,               -32,               -32,               -32,      -2.798294126,                 0,                 0,                 0,      -5.734975739,                 0,                 0
