x_m,r_m,x_over_rt,r_over_rt  (物理壁 = run_0038_ns_final_rt77p02 のメッシュ壁線; r_t 0.07702 m; 入口直管〜出口 x_F 7.3249 m; 出口半径 0.7750 m)
4.511727333068847656e+00,7.295184135437011719e-01,5.857864761352539062e+01,9.471805572509765625e+00
4.518690586090087891e+00,7.297869324684143066e-01,5.866905593872070312e+01,9.475291252136230469e+00
4.525653839111328125e+00,7.300541996955871582e-01,5.875946426391601562e+01,9.478761672973632812e+00
4.532617092132568359e+00,7.303203344345092773e-01,5.884987258911132812e+01,9.482216835021972656e+00
4.539580821990966797e+00,7.305853366851806641e-01,5.894028854370117188e+01,9.485657691955566406e+00
4.546544075012207031e+00,7.308491468429565430e-01,5.903069686889648438e+01,9.489083290100097656e+00
4.553507328033447266e+00,7.311118245124816895e-01,5.912110519409179688e+01,9.492493629455566406e+00
4.560470581054687500e+00,7.313733100891113281e-01,5.921151351928710938e+01,9.495888710021972656e+00
4.567433834075927734e+00,7.316337227821350098e-01,5.930192184448242188e+01,9.499269485473632812e+00
4.574397563934326172e+00,7.318929433822631836e-01,5.939233779907226562e+01,9.502635002136230469e+00
4.581360816955566406e+00,7.321510910987854004e-01,5.948274612426757812e+01,9.505987167358398438e+00
4.588324069976806641e+00,7.324080467224121094e-01,5.957315444946289062e+01,9.509323120117187500e+00
4.595287322998046875e+00,7.326639294624328613e-01,5.966356277465820312e+01,9.512645721435546875e+00
4.602250576019287109e+00,7.329186797142028809e-01,5.975397109985351562e+01,9.515953063964843750e+00
4.609213829040527344e+00,7.331722974777221680e-01,5.984437942504882812e+01,9.519246101379394531e+00
4.616177558898925781e+00,7.334247827529907227e-01,5.993479156494140625e+01,9.522523880004882812e+00
4.623140811920166016e+00,7.336761951446533203e-01,6.002519989013671875e+01,9.525788307189941406e+00
4.630104064941406250e+00,7.339265346527099609e-01,6.011560821533203125e+01,9.529038429260253906e+00
4.637067317962646484e+00,7.341755628585815430e-01,6.020601654052734375e+01,9.532272338867187500e+00
4.644030570983886719e+00,7.344236969947814941e-01,6.029642486572265625e+01,9.535493850708007812e+00
4.650993824005126953e+00,7.346706390380859375e-01,6.038683319091796875e+01,9.538700103759765625e+00
4.657957553863525391e+00,7.349165081977844238e-01,6.047724914550781250e+01,9.541892051696777344e+00
4.664920806884765625e+00,7.351612448692321777e-01,6.056765747070312500e+01,9.545069694519042969e+00
4.671884059906005859e+00,7.354049682617187500e-01,6.065806579589843750e+01,9.548233985900878906e+00
4.678847312927246094e+00,7.356474995613098145e-01,6.074847412109375000e+01,9.551383018493652344e+00
4.685810565948486328e+00,7.358890175819396973e-01,6.083888244628906250e+01,9.554518699645996094e+00
4.692774295806884766e+00,7.361294627189636230e-01,6.092929840087890625e+01,9.557641029357910156e+00
4.699737548828125000e+00,7.363687753677368164e-01,6.101970672607421875e+01,9.560748100280761719e+00
4.706700801849365234e+00,7.366070151329040527e-01,6.111011505126953125e+01,9.563840866088867188e+00
4.713664054870605469e+00,7.368441820144653320e-01,6.120052337646484375e+01,9.566920280456542969e+00
4.720627307891845703e+00,7.370803356170654297e-01,6.129093170166015625e+01,9.569986343383789062e+00
4.727590560913085938e+00,7.373153567314147949e-01,6.138134002685546875e+01,9.573038101196289062e+00
4.734554290771484375e+00,7.375493049621582031e-01,6.147175216674804688e+01,9.576075553894042969e+00
4.741517543792724609e+00,7.377822399139404297e-01,6.156216049194335938e+01,9.579099655151367188e+00
4.748480796813964844e+00,7.380141019821166992e-01,6.165256881713867188e+01,9.582110404968261719e+00
4.755444049835205078e+00,7.382448911666870117e-01,6.174297714233398438e+01,9.585106849670410156e+00
4.762407302856445312e+00,7.384746074676513672e-01,6.183338546752929688e+01,9.588088989257812500e+00
4.769371032714843750e+00,7.387033104896545410e-01,6.192380142211914062e+01,9.591058731079101562e+00
4.776334285736083984e+00,7.389309406280517578e-01,6.201420974731445312e+01,9.594014167785644531e+00
4.783297538757324219e+00,7.391575574874877930e-01,6.210461807250976562e+01,9.596956253051757812e+00
4.790260791778564453e+00,7.393831014633178711e-01,6.219502639770507812e+01,9.599884986877441406e+00
4.797224044799804688e+00,7.396076321601867676e-01,6.228543472290039062e+01,9.602800369262695312e+00
4.804187297821044922e+00,7.398310899734497070e-01,6.237584304809570312e+01,9.605701446533203125e+00
4.811151027679443359e+00,7.400535345077514648e-01,6.246625900268554688e+01,9.608589172363281250e+00
4.818114280700683594e+00,7.402749657630920410e-01,6.255666732788085938e+01,9.611464500427246094e+00
4.825077533721923828e+00,7.404953837394714355e-01,6.264707565307617188e+01,9.614326477050781250e+00
4.832040786743164062e+00,7.407147884368896484e-01,6.273748397827148438e+01,9.617175102233886719e+00
4.839004039764404297e+00,7.409331202507019043e-01,6.282789230346679688e+01,9.620009422302246094e+00
4.845967292785644531e+00,7.411504387855529785e-01,6.291830062866210938e+01,9.622831344604492188e+00
4.852931022644042969e+00,7.413668036460876465e-01,6.300871658325195312e+01,9.625640869140625000e+00
4.859894275665283203e+00,7.415820956230163574e-01,6.309912490844726562e+01,9.628436088562011719e+00
4.866857528686523438e+00,7.417964339256286621e-01,6.318953323364257812e+01,9.631218910217285156e+00
4.873820781707763672e+00,7.420096993446350098e-01,6.327994155883789062e+01,9.633987426757812500e+00
4.880784034729003906e+00,7.422220110893249512e-01,6.337034988403320312e+01,9.636744499206542969e+00
4.887747764587402344e+00,7.424333095550537109e-01,6.346076202392578125e+01,9.639487266540527344e+00
4.894711017608642578e+00,7.426436543464660645e-01,6.355117034912109375e+01,9.642218589782714844e+00
4.901674270629882812e+00,7.428529858589172363e-01,6.364157867431640625e+01,9.644936561584472656e+00
4.908637523651123047e+00,7.430613040924072266e-01,6.373198699951171875e+01,9.647641181945800781e+00
4.915600776672363281e+00,7.432686686515808105e-01,6.382239532470703125e+01,9.650333404541015625e+00
4.922564029693603516e+00,7.434750199317932129e-01,6.391280364990234375e+01,9.653013229370117188e+00
4.929527759552001953e+00,7.436804175376892090e-01,6.400321960449218750e+01,9.655679702758789062e+00
4.936491012573242188e+00,7.438848614692687988e-01,6.409362792968750000e+01,9.658333778381347656e+00
4.943454265594482422e+00,7.440882921218872070e-01,6.418403625488281250e+01,9.660975456237792969e+00
4.950417518615722656e+00,7.442907094955444336e-01,6.427444458007812500e+01,9.663603782653808594e+00
4.957380771636962891e+00,7.444922924041748047e-01,6.436485290527343750e+01,9.666220664978027344e+00
4.964344024658203125e+00,7.446928024291992188e-01,6.445526123046875000e+01,9.668824195861816406e+00
4.971307754516601562e+00,7.448924779891967773e-01,6.454567718505859375e+01,9.671416282653808594e+00
4.978271007537841797e+00,7.450910806655883789e-01,6.463608551025390625e+01,9.673995018005371094e+00
4.985234260559082031e+00,7.452887296676635742e-01,6.472649383544921875e+01,9.676561355590820312e+00
4.992197513580322266e+00,7.454854846000671387e-01,6.481690216064453125e+01,9.679116249084472656e+00
4.999160766601562500e+00,7.456812262535095215e-01,6.490731048583984375e+01,9.681657791137695312e+00
5.006124496459960938e+00,7.458760738372802734e-01,6.499772644042968750e+01,9.684186935424804688e+00
5.013087749481201172e+00,7.460699677467346191e-01,6.508813476562500000e+01,9.686704635620117188e+00
5.020051002502441406e+00,7.462628483772277832e-01,6.517854309082031250e+01,9.689208984375000000e+00
5.027014255523681641e+00,7.464548349380493164e-01,6.526895141601562500e+01,9.691701889038085938e+00
5.033977508544921875e+00,7.466459274291992188e-01,6.535935974121093750e+01,9.694182395935058594e+00
5.040940761566162109e+00,7.468359470367431641e-01,6.544976806640625000e+01,9.696649551391601562e+00
5.047904968261718750e+00,7.470251321792602539e-01,6.554018402099609375e+01,9.699106216430664062e+00
5.054868221282958984e+00,7.472133636474609375e-01,6.563059234619140625e+01,9.701550483703613281e+00
5.061831474304199219e+00,7.474007010459899902e-01,6.572100067138671875e+01,9.703982353210449219e+00
5.068794727325439453e+00,7.475870847702026367e-01,6.581140899658203125e+01,9.706402778625488281e+00
5.075757980346679688e+00,7.477726340293884277e-01,6.590181732177734375e+01,9.708811759948730469e+00
5.082721233367919922e+00,7.479572892189025879e-01,6.599222564697265625e+01,9.711209297180175781e+00
5.089684486389160156e+00,7.481409907341003418e-01,6.608263397216796875e+01,9.713594436645507812e+00
5.096647739410400391e+00,7.483237385749816895e-01,6.617304229736328125e+01,9.715967178344726562e+00
5.103610992431640625e+00,7.485055327415466309e-01,6.626345062255859375e+01,9.718327522277832031e+00
5.110574245452880859e+00,7.486865520477294922e-01,6.635385894775390625e+01,9.720677375793457031e+00
5.117537498474121094e+00,7.488665580749511719e-01,6.644426727294921875e+01,9.723014831542968750e+00
5.124501228332519531e+00,7.490456700325012207e-01,6.653468322753906250e+01,9.725339889526367188e+00
5.131464481353759766e+00,7.492238879203796387e-01,6.662509155273437500e+01,9.727654457092285156e+00
5.138427734375000000e+00,7.494012117385864258e-01,6.671549987792968750e+01,9.729956626892089844e+00
5.145390987396240234e+00,7.495776414871215820e-01,6.680590820312500000e+01,9.732247352600097656e+00
5.152354240417480469e+00,7.497532367706298828e-01,6.689631652832031250e+01,9.734526634216308594e+00
5.159317493438720703e+00,7.499279975891113281e-01,6.698672485351562500e+01,9.736796379089355469e+00
5.166281223297119141e+00,7.501018047332763672e-01,6.707714080810546875e+01,9.739052772521972656e+00
5.173244476318359375e+00,7.502747774124145508e-01,6.716754913330078125e+01,9.741298675537109375e+00
5.180207729339599609e+00,7.504467964172363281e-01,6.725795745849609375e+01,9.743532180786132812e+00
5.187170982360839844e+00,7.506179809570312500e-01,6.734836578369140625e+01,9.745754241943359375e+00
5.194134235382080078e+00,7.507882118225097656e-01,6.743877410888671875e+01,9.747964859008789062e+00
5.201097965240478516e+00,7.509576082229614258e-01,6.752919006347656250e+01,9.750164031982421875e+00
5.208061218261718750e+00,7.511261701583862305e-01,6.761959838867187500e+01,9.752352714538574219e+00
5.215024471282958984e+00,7.512938380241394043e-01,6.771000671386718750e+01,9.754529953002929688e+00
5.221987724304199219e+00,7.514608502388000488e-01,6.780041503906250000e+01,9.756697654724121094e+00
5.228950977325439453e+00,7.516268491744995117e-01,6.789082336425781250e+01,9.758852958679199219e+00
5.235914230346679688e+00,7.517919540405273438e-01,6.798123168945312500e+01,9.760996818542480469e+00
5.242877960205078125e+00,7.519561648368835449e-01,6.807164764404296875e+01,9.763129234313964844e+00
5.249841213226318359e+00,7.521195411682128906e-01,6.816205596923828125e+01,9.765250205993652344e+00
5.256804466247558594e+00,7.522820830345153809e-01,6.825246429443359375e+01,9.767360687255859375e+00
5.263767719268798828e+00,7.524437308311462402e-01,6.834287261962890625e+01,9.769459724426269531e+00
5.270730972290039062e+00,7.526046633720397949e-01,6.843328094482421875e+01,9.771549224853515625e+00
5.277694225311279297e+00,7.527648210525512695e-01,6.852368927001953125e+01,9.773628234863281250e+00
5.284657955169677734e+00,7.529240846633911133e-01,6.861410522460937500e+01,9.775695800781250000e+00
5.291621208190917969e+00,7.530823945999145508e-01,6.870451354980468750e+01,9.777751922607421875e+00
5.298584461212158203e+00,7.532399296760559082e-01,6.879492187500000000e+01,9.779796600341796875e+00
5.305547714233398438e+00,7.533965706825256348e-01,6.888533020019531250e+01,9.781830787658691406e+00
5.312510967254638672e+00,7.535524368286132812e-01,6.897573852539062500e+01,9.783854484558105469e+00
5.319474220275878906e+00,7.537075281143188477e-01,6.906614685058593750e+01,9.785867691040039062e+00
5.326437473297119141e+00,7.538617253303527832e-01,6.915655517578125000e+01,9.787870407104492188e+00
5.333400726318359375e+00,7.540152072906494141e-01,6.924696350097656250e+01,9.789862632751464844e+00
5.340363979339599609e+00,7.541677951812744141e-01,6.933737182617187500e+01,9.791844367980957031e+00
5.347328186035156250e+00,7.543195486068725586e-01,6.942778778076171875e+01,9.793814659118652344e+00
5.354291439056396484e+00,7.544705271720886230e-01,6.951819610595703125e+01,9.795774459838867188e+00
5.361254692077636719e+00,7.546205520629882812e-01,6.960860443115234375e+01,9.797722816467285156e+00
5.368217945098876953e+00,7.547699213027954102e-01,6.969901275634765625e+01,9.799661636352539062e+00
5.375181198120117188e+00,7.549184560775756836e-01,6.978942108154296875e+01,9.801589965820312500e+00
5.382144451141357422e+00,7.550662159919738770e-01,6.987982940673828125e+01,9.803508758544921875e+00
5.389107704162597656e+00,7.552132010459899902e-01,6.997023773193359375e+01,9.805417060852050781e+00
5.396071434020996094e+00,7.553593516349792480e-01,7.006065368652343750e+01,9.807314872741699219e+00
5.403034687042236328e+00,7.555047273635864258e-01,7.015106201171875000e+01,9.809202194213867188e+00
5.409997940063476562e+00,7.556493282318115234e-01,7.024147033691406250e+01,9.811079978942871094e+00
5.416961193084716797e+00,7.557930350303649902e-01,7.033187866210937500e+01,9.812945365905761719e+00
5.423924446105957031e+00,7.559359669685363770e-01,7.042228698730468750e+01,9.814801216125488281e+00
5.430887699127197266e+00,7.560780644416809082e-01,7.051269531250000000e+01,9.816646575927734375e+00
5.437851428985595703e+00,7.562195062637329102e-01,7.060311126708984375e+01,9.818482398986816406e+00
5.444814682006835938e+00,7.563601732254028320e-01,7.069351959228515625e+01,9.820308685302734375e+00
5.451777935028076172e+00,7.564999461174011230e-01,7.078392791748046875e+01,9.822123527526855469e+00
5.458741188049316406e+00,7.566390633583068848e-01,7.087433624267578125e+01,9.823929786682128906e+00
5.465704441070556641e+00,7.567773461341857910e-01,7.096474456787109375e+01,9.825725555419921875e+00
5.472667694091796875e+00,7.569149136543273926e-01,7.105515289306640625e+01,9.827511787414550781e+00
5.479631423950195312e+00,7.570517063140869141e-01,7.114556884765625000e+01,9.829287528991699219e+00
5.486594676971435547e+00,7.571876645088195801e-01,7.123597717285156250e+01,9.831052780151367188e+00
5.493557929992675781e+00,7.573229074478149414e-01,7.132638549804687500e+01,9.832808494567871094e+00
5.500521183013916016e+00,7.574571967124938965e-01,7.141679382324218750e+01,9.834552764892578125e+00
5.507484436035156250e+00,7.575910091400146484e-01,7.150720214843750000e+01,9.836289405822753906e+00
5.514448165893554688e+00,7.577238678932189941e-01,7.159761810302734375e+01,9.838014602661132812e+00
5.521411418914794922e+00,7.578560113906860352e-01,7.168802642822265625e+01,9.839730262756347656e+00
5.528374671936035156e+00,7.579874992370605469e-01,7.177843475341796875e+01,9.841437339782714844e+00
5.535337924957275391e+00,7.581180930137634277e-01,7.186884307861328125e+01,9.843132972717285156e+00
5.542301177978515625e+00,7.582480311393737793e-01,7.195925140380859375e+01,9.844820022583007812e+00
5.549264430999755859e+00,7.583771944046020508e-01,7.204965972900390625e+01,9.846497535705566406e+00
5.556228637695312500e+00,7.585057020187377930e-01,7.214007568359375000e+01,9.848165512084960938e+00
5.563191890716552734e+00,7.586333155632019043e-01,7.223048400878906250e+01,9.849822998046875000e+00
5.570155143737792969e+00,7.587602734565734863e-01,7.232089233398437500e+01,9.851470947265625000e+00
5.577117919921875000e+00,7.588865160942077637e-01,7.241130065917968750e+01,9.853110313415527344e+00
5.584081172943115234e+00,7.590120434761047363e-01,7.250170898437500000e+01,9.854740142822265625e+00
5.591044425964355469e+00,7.591367959976196289e-01,7.259211730957031250e+01,9.856359481811523438e+00
5.598007678985595703e+00,7.592607736587524414e-01,7.268252563476562500e+01,9.857969284057617188e+00
5.604970932006835938e+00,7.593840360641479492e-01,7.277293395996093750e+01,9.859569549560546875e+00
5.611934185028076172e+00,7.595065832138061523e-01,7.286334228515625000e+01,9.861161231994628906e+00
5.618897438049316406e+00,7.596284151077270508e-01,7.295375061035156250e+01,9.862742424011230469e+00
5.625860691070556641e+00,7.597494125366210938e-01,7.304415893554687500e+01,9.864314079284667969e+00
5.632824897766113281e+00,7.598698139190673828e-01,7.313457489013671875e+01,9.865877151489257812e+00
5.639788150787353516e+00,7.599895000457763672e-01,7.322498321533203125e+01,9.867430686950683594e+00
5.646751403808593750e+00,7.601084113121032715e-01,7.331539154052734375e+01,9.868974685668945312e+00
5.653714656829833984e+00,7.602266669273376465e-01,7.340579986572265625e+01,9.870510101318359375e+00
5.660677909851074219e+00,7.603442072868347168e-01,7.349620819091796875e+01,9.872035980224609375e+00
5.667641162872314453e+00,7.604609727859497070e-01,7.358661651611328125e+01,9.873552322387695312e+00
5.674604892730712891e+00,7.605770826339721680e-01,7.367703247070312500e+01,9.875060081481933594e+00
5.681568145751953125e+00,7.606924772262573242e-01,7.376744079589843750e+01,9.876558303833007812e+00
5.688531398773193359e+00,7.608071565628051758e-01,7.385784912109375000e+01,9.878046989440917969e+00
5.695494651794433594e+00,7.609211206436157227e-01,7.394825744628906250e+01,9.879527091979980469e+00
5.702457904815673828e+00,7.610344290733337402e-01,7.403866577148437500e+01,9.880997657775878906e+00
5.709421634674072266e+00,7.611470818519592285e-01,7.412908172607421875e+01,9.882460594177246094e+00
5.716384887695312500e+00,7.612589597702026367e-01,7.421949005126953125e+01,9.883913040161132812e+00
5.723348140716552734e+00,7.613701820373535156e-01,7.430989837646484375e+01,9.885356903076171875e+00
5.730311393737792969e+00,7.614807486534118652e-01,7.440030670166015625e+01,9.886793136596679688e+00
5.737274646759033203e+00,7.615906000137329102e-01,7.449071502685546875e+01,9.888218879699707031e+00
5.744237899780273438e+00,7.616997361183166504e-01,7.458112335205078125e+01,9.889636039733886719e+00
5.751201629638671875e+00,7.618082165718078613e-01,7.467153930664062500e+01,9.891044616699218750e+00
5.758164882659912109e+00,7.619160413742065430e-01,7.476194763183593750e+01,9.892444610595703125e+00
5.765128135681152344e+00,7.620231509208679199e-01,7.485235595703125000e+01,9.893835067749023438e+00
5.772091388702392578e+00,7.621296048164367676e-01,7.494276428222656250e+01,9.895216941833496094e+00
5.779054641723632812e+00,7.622354030609130859e-01,7.503317260742187500e+01,9.896591186523437500e+00
5.786017894744873047e+00,7.623404860496520996e-01,7.512358093261718750e+01,9.897954940795898438e+00
5.792981624603271484e+00,7.624449133872985840e-01,7.521399688720703125e+01,9.899311065673828125e+00
5.799944877624511719e+00,7.625486850738525391e-01,7.530440521240234375e+01,9.900658607482910156e+00
5.806908130645751953e+00,7.626518011093139648e-01,7.539481353759765625e+01,9.901997566223144531e+00
5.813871383666992188e+00,7.627542614936828613e-01,7.548522186279296875e+01,9.903327941894531250e+00
5.820834636688232422e+00,7.628560662269592285e-01,7.557563018798828125e+01,9.904649734497070312e+00
5.827798843383789062e+00,7.629572153091430664e-01,7.566604614257812500e+01,9.905962944030761719e+00
5.834762096405029297e+00,7.630577087402343750e-01,7.575645446777343750e+01,9.907267570495605469e+00
5.841725349426269531e+00,7.631576061248779297e-01,7.584686279296875000e+01,9.908564567565917969e+00
5.848688602447509766e+00,7.632567882537841797e-01,7.593727111816406250e+01,9.909852027893066406e+00
5.855651855468750000e+00,7.633553743362426758e-01,7.602767944335937500e+01,9.911131858825683594e+00
5.862615108489990234e+00,7.634533047676086426e-01,7.611808776855468750e+01,9.912404060363769531e+00
5.869578361511230469e+00,7.635505795478820801e-01,7.620849609375000000e+01,9.913666725158691406e+00
5.876541614532470703e+00,7.636471986770629883e-01,7.629890441894531250e+01,9.914920806884765625e+00
5.883504867553710938e+00,7.637432217597961426e-01,7.638931274414062500e+01,9.916168212890625000e+00
5.890468120574951172e+00,7.638386487960815430e-01,7.647972106933593750e+01,9.917407035827636719e+00
5.897430896759033203e+00,7.639334201812744141e-01,7.657012939453125000e+01,9.918637275695800781e+00
5.904395103454589844e+00,7.640274763107299805e-01,7.666054534912109375e+01,9.919858932495117188e+00
5.911358356475830078e+00,7.641209959983825684e-01,7.675095367431640625e+01,9.921072959899902344e+00
5.918321609497070312e+00,7.642138600349426270e-01,7.684136199951171875e+01,9.922278404235839844e+00
5.925284862518310547e+00,7.643060088157653809e-01,7.693177032470703125e+01,9.923475265502929688e+00
5.932248115539550781e+00,7.643977999687194824e-01,7.702217864990234375e+01,9.924666404724121094e+00
5.939211368560791016e+00,7.644887566566467285e-01,7.711258697509765625e+01,9.925848007202148438e+00
5.946175098419189453e+00,7.645791769027709961e-01,7.720300292968750000e+01,9.927021980285644531e+00
5.953138351440429688e+00,7.646690607070922852e-01,7.729341125488281250e+01,9.928188323974609375e+00
5.960101604461669922e+00,7.647582292556762695e-01,7.738381958007812500e+01,9.929346084594726562e+00
5.967064857482910156e+00,7.648468613624572754e-01,7.747422790527343750e+01,9.930497169494628906e+00
5.974028110504150391e+00,7.649349570274353027e-01,7.756463623046875000e+01,9.931640625000000000e+00
5.980991363525390625e+00,7.650223970413208008e-01,7.765504455566406250e+01,9.932776451110839844e+00
5.987955093383789062e+00,7.651093006134033203e-01,7.774546051025390625e+01,9.933904647827148438e+00
5.994918346405029297e+00,7.651956081390380859e-01,7.783586883544921875e+01,9.935025215148925781e+00
6.001881599426269531e+00,7.652812600135803223e-01,7.792627716064453125e+01,9.936137199401855469e+00
6.008844852447509766e+00,7.653663754463195801e-01,7.801668548583984375e+01,9.937242507934570312e+00
6.015808105468750000e+00,7.654508352279663086e-01,7.810709381103515625e+01,9.938339233398437500e+00
6.022771835327148438e+00,7.655348181724548340e-01,7.819750976562500000e+01,9.939429283142089844e+00
6.029735088348388672e+00,7.656182050704956055e-01,7.828791809082031250e+01,9.940511703491210938e+00
6.036698341369628906e+00,7.657009363174438477e-01,7.837832641601562500e+01,9.941586494445800781e+00
6.043661594390869141e+00,7.657832503318786621e-01,7.846873474121093750e+01,9.942654609680175781e+00
6.050624847412109375e+00,7.658650279045104980e-01,7.855914306640625000e+01,9.943717002868652344e+00
6.057588100433349609e+00,7.659462094306945801e-01,7.864955139160156250e+01,9.944770812988281250e+00
6.064551830291748047e+00,7.660267949104309082e-01,7.873996734619140625e+01,9.945816993713378906e+00
6.071515083312988281e+00,7.661068439483642578e-01,7.883037567138671875e+01,9.946856498718261719e+00
6.078478336334228516e+00,7.661863565444946289e-01,7.892078399658203125e+01,9.947888374328613281e+00
6.085441589355468750e+00,7.662651538848876953e-01,7.901119232177734375e+01,9.948911666870117188e+00
6.092404842376708984e+00,7.663435935974121094e-01,7.910160064697265625e+01,9.949930191040039062e+00
6.099368095397949219e+00,7.664214372634887695e-01,7.919200897216796875e+01,9.950941085815429688e+00
6.106331348419189453e+00,7.664988636970520020e-01,7.928241729736328125e+01,9.951946258544921875e+00
6.113294601440429688e+00,7.665757536888122559e-01,7.937282562255859375e+01,9.952944755554199219e+00
6.120258808135986328e+00,7.666519880294799805e-01,7.946324157714843750e+01,9.953934669494628906e+00
6.127222061157226562e+00,7.667277455329895020e-01,7.955364990234375000e+01,9.954917907714843750e+00
6.134185314178466797e+00,7.668029665946960449e-01,7.964405822753906250e+01,9.955894470214843750e+00
6.141148567199707031e+00,7.668776512145996094e-01,7.973446655273437500e+01,9.956864356994628906e+00
6.148111820220947266e+00,7.669519186019897461e-01,7.982487487792968750e+01,9.957828521728515625e+00
6.155075073242187500e+00,7.670256495475769043e-01,7.991528320312500000e+01,9.958786010742187500e+00
6.162038326263427734e+00,7.670989036560058594e-01,8.000569152832031250e+01,9.959736824035644531e+00
6.169001579284667969e+00,7.671716809272766113e-01,8.009609985351562500e+01,9.960681915283203125e+00
6.175964832305908203e+00,7.672439217567443848e-01,8.018650817871093750e+01,9.961619377136230469e+00
6.182928562164306641e+00,7.673155069351196289e-01,8.027692413330078125e+01,9.962549209594726562e+00
6.189891815185546875e+00,7.673867344856262207e-01,8.036733245849609375e+01,9.963474273681640625e+00
6.196855068206787109e+00,7.674575448036193848e-01,8.045774078369140625e+01,9.964393615722656250e+00
6.203818321228027344e+00,7.675278782844543457e-01,8.054814910888671875e+01,9.965306282043457031e+00
6.210781574249267578e+00,7.675976157188415527e-01,8.063855743408203125e+01,9.966212272644042969e+00
6.217745304107666016e+00,7.676668763160705566e-01,8.072897338867187500e+01,9.967111587524414062e+00
6.224708557128906250e+00,7.677357196807861328e-01,8.081938171386718750e+01,9.968005180358886719e+00
6.231671810150146484e+00,7.678040862083435059e-01,8.090979003906250000e+01,9.968893051147460938e+00
6.238635063171386719e+00,7.678721547126770020e-01,8.100019836425781250e+01,9.969776153564453125e+00
6.245598316192626953e+00,7.679395675659179688e-01,8.109060668945312500e+01,9.970651626586914062e+00
6.252561569213867188e+00,7.680065631866455078e-01,8.118101501464843750e+01,9.971521377563476562e+00
6.259525299072265625e+00,7.680730819702148438e-01,8.127143096923828125e+01,9.972385406494140625e+00
6.266488552093505859e+00,7.681391835212707520e-01,8.136183929443359375e+01,9.973243713378906250e+00
6.273451805114746094e+00,7.682048678398132324e-01,8.145224761962890625e+01,9.974096298217773438e+00
6.280415058135986328e+00,7.682700753211975098e-01,8.154265594482421875e+01,9.974943161010742188e+00
6.287378311157226562e+00,7.683348059654235840e-01,8.163306427001953125e+01,9.975783348083496094e+00
6.294341564178466797e+00,7.683991193771362305e-01,8.172347259521484375e+01,9.976618766784667969e+00
6.301305294036865234e+00,7.684630751609802246e-01,8.181388854980468750e+01,9.977448463439941406e+00
6.308268547058105469e+00,7.685266137123107910e-01,8.190429687500000000e+01,9.978273391723632812e+00
6.315231800079345703e+00,7.685896158218383789e-01,8.199470520019531250e+01,9.979091644287109375e+00
6.322195053100585938e+00,7.686522603034973145e-01,8.208511352539062500e+01,9.979905128479003906e+00
6.329158306121826172e+00,7.687145471572875977e-01,8.217552185058593750e+01,9.980713844299316406e+00
6.336122512817382812e+00,7.687762975692749023e-01,8.226593780517578125e+01,9.981515884399414062e+00
6.343085289001464844e+00,7.688376307487487793e-01,8.235634613037109375e+01,9.982312202453613281e+00
6.350048542022705078e+00,7.688986659049987793e-01,8.244675445556640625e+01,9.983104705810546875e+00
6.357011795043945312e+00,7.689592838287353516e-01,8.253716278076171875e+01,9.983891487121582031e+00
6.363975048065185547e+00,7.690195441246032715e-01,8.262757110595703125e+01,9.984673500061035156e+00
6.370938301086425781e+00,7.690793275833129883e-01,8.271797943115234375e+01,9.985449790954589844e+00
6.377901554107666016e+00,7.691386342048645020e-01,8.280838775634765625e+01,9.986220359802246094e+00
6.384864807128906250e+00,7.691976428031921387e-01,8.289879608154296875e+01,9.986986160278320312e+00
6.391828060150146484e+00,7.692562341690063477e-01,8.298920440673828125e+01,9.987747192382812500e+00
6.398791313171386719e+00,7.693145871162414551e-01,8.307961273193359375e+01,9.988504409790039062e+00
6.405754566192626953e+00,7.693724036216735840e-01,8.317002105712890625e+01,9.989254951477050781e+00
6.412717819213867188e+00,7.694298028945922852e-01,8.326042938232421875e+01,9.990000724792480469e+00
6.419682025909423828e+00,7.694869041442871094e-01,8.335084533691406250e+01,9.990741729736328125e+00
6.426645278930664062e+00,7.695436477661132812e-01,8.344125366210937500e+01,9.991478919982910156e+00
6.433608531951904297e+00,7.696000337600708008e-01,8.353166198730468750e+01,9.992210388183593750e+00
6.440571784973144531e+00,7.696560621261596680e-01,8.362207031250000000e+01,9.992938041687011719e+00
6.447535037994384766e+00,7.697116732597351074e-01,8.371247863769531250e+01,9.993659973144531250e+00
6.454498767852783203e+00,7.697668671607971191e-01,8.380289459228515625e+01,9.994377136230468750e+00
6.461462020874023438e+00,7.698217630386352539e-01,8.389330291748046875e+01,9.995089530944824219e+00
6.468425273895263672e+00,7.698763608932495117e-01,8.398371124267578125e+01,9.995798110961914062e+00
6.475388526916503906e+00,7.699306011199951172e-01,8.407411956787109375e+01,9.996502876281738281e+00
6.482351779937744141e+00,7.699844837188720703e-01,8.416452789306640625e+01,9.997201919555664062e+00
6.489315032958984375e+00,7.700379490852355957e-01,8.425493621826171875e+01,9.997896194458007812e+00
6.496278762817382812e+00,7.700910568237304688e-01,8.434535217285156250e+01,9.998585700988769531e+00
6.503242015838623047e+00,7.701438665390014648e-01,8.443576049804687500e+01,9.999271392822265625e+00
6.510205268859863281e+00,7.701963186264038086e-01,8.452616882324218750e+01,9.999952316284179688e+00
6.517168521881103516e+00,7.702485322952270508e-01,8.461657714843750000e+01,1.000063037872314453e+01
