# c3x vane — 平滑化輪郭 (周期スプライン, s=0.05*m)
# 入力: vane_c3x_profile.csv (表の点 + 復元円弧)
# 検査: 表点からの max 0.01040 cm / 折れ角 max 3.78° / R_LE 1.179 R_TE 0.188 cm
i,x_cm,y_cm
2166,5.63730,4.00815
2167,5.63260,4.01699
2168,5.62791,4.02582
2169,5.62321,4.03466
2170,5.61851,4.04350
2171,5.61381,4.05233
2172,5.60910,4.06116
2173,5.60439,4.06999
2174,5.59968,4.07882
2175,5.59496,4.08764
2176,5.59024,4.09647
2177,5.58552,4.10529
2178,5.58079,4.11411
2179,5.57606,4.12293
2180,5.57133,4.13175
2181,5.56660,4.14057
2182,5.56186,4.14938
2183,5.55712,4.15820
2184,5.55238,4.16701
2185,5.54763,4.17582
2186,5.54288,4.18463
2187,5.53813,4.19343
2188,5.53337,4.20224
2189,5.52861,4.21104
2190,5.52385,4.21984
2191,5.51909,4.22864
2192,5.51432,4.23744
2193,5.50955,4.24624
2194,5.50477,4.25503
2195,5.49999,4.26383
2196,5.49521,4.27262
2197,5.49043,4.28141
2198,5.48564,4.29019
2199,5.48085,4.29898
2200,5.47606,4.30777
2201,5.47126,4.31655
2202,5.46646,4.32533
2203,5.46166,4.33411
2204,5.45685,4.34289
2205,5.45204,4.35166
2206,5.44723,4.36044
2207,5.44241,4.36921
2208,5.43760,4.37798
2209,5.43277,4.38675
2210,5.42795,4.39552
2211,5.42312,4.40428
2212,5.41829,4.41305
2213,5.41345,4.42181
2214,5.40862,4.43057
2215,5.40378,4.43933
2216,5.39893,4.44808
2217,5.39408,4.45684
2218,5.38923,4.46559
2219,5.38438,4.47434
2220,5.37952,4.48309
2221,5.37466,4.49184
2222,5.36980,4.50059
2223,5.36493,4.50933
2224,5.36006,4.51807
2225,5.35519,4.52681
2226,5.35031,4.53555
2227,5.34543,4.54429
2228,5.34055,4.55302
2229,5.33566,4.56176
2230,5.33077,4.57049
2231,5.32588,4.57922
2232,5.32098,4.58795
2233,5.31608,4.59667
2234,5.31118,4.60540
2235,5.30627,4.61412
2236,5.30136,4.62284
2237,5.29645,4.63156
2238,5.29153,4.64027
2239,5.28661,4.64899
2240,5.28169,4.65770
2241,5.27676,4.66641
2242,5.27183,4.67512
2243,5.26690,4.68383
2244,5.26197,4.69253
2245,5.25703,4.70124
2246,5.25208,4.70994
2247,5.24714,4.71864
2248,5.24219,4.72733
2249,5.23723,4.73603
2250,5.23228,4.74472
2251,5.22732,4.75342
2252,5.22236,4.76211
2253,5.21739,4.77079
2254,5.21242,4.77948
2255,5.20745,4.78816
2256,5.20247,4.79685
2257,5.19749,4.80553
2258,5.19251,4.81421
2259,5.18752,4.82288
2260,5.18253,4.83156
2261,5.17754,4.84023
2262,5.17254,4.84890
2263,5.16754,4.85757
2264,5.16253,4.86623
2265,5.15753,4.87490
2266,5.15252,4.88356
2267,5.14750,4.89222
2268,5.14249,4.90088
2269,5.13746,4.90954
2270,5.13244,4.91819
2271,5.12741,4.92684
2272,5.12238,4.93550
2273,5.11735,4.94414
2274,5.11231,4.95279
2275,5.10727,4.96143
2276,5.10222,4.97008
2277,5.09717,4.97872
2278,5.09212,4.98736
2279,5.08706,4.99599
2280,5.08201,5.00463
2281,5.07694,5.01326
2282,5.07188,5.02189
2283,5.06681,5.03052
2284,5.06173,5.03914
2285,5.05666,5.04777
2286,5.05158,5.05639
2287,5.04649,5.06501
2288,5.04141,5.07363
2289,5.03632,5.08224
2290,5.03122,5.09086
2291,5.02612,5.09947
2292,5.02102,5.10808
2293,5.01592,5.11669
2294,5.01081,5.12529
2295,5.00570,5.13389
2296,5.00058,5.14250
2297,4.99546,5.15109
2298,4.99034,5.15969
2299,4.98521,5.16829
2300,4.98008,5.17688
2301,4.97495,5.18547
2302,4.96981,5.19406
2303,4.96467,5.20264
2304,4.95953,5.21123
2305,4.95438,5.21981
2306,4.94923,5.22839
2307,4.94407,5.23697
2308,4.93892,5.24554
2309,4.93375,5.25411
2310,4.92859,5.26269
2311,4.92342,5.27125
2312,4.91824,5.27982
2313,4.91307,5.28839
2314,4.90789,5.29695
2315,4.90270,5.30551
2316,4.89752,5.31407
2317,4.89232,5.32262
2318,4.88713,5.33117
2319,4.88193,5.33973
2320,4.87673,5.34827
2321,4.87152,5.35682
2322,4.86631,5.36537
2323,4.86110,5.37391
2324,4.85588,5.38245
2325,4.85066,5.39099
2326,4.84544,5.39952
2327,4.84021,5.40805
2328,4.83498,5.41659
2329,4.82974,5.42511
2330,4.82451,5.43364
2331,4.81926,5.44217
2332,4.81402,5.45069
2333,4.80877,5.45921
2334,4.80351,5.46772
2335,4.79826,5.47624
2336,4.79299,5.48475
2337,4.78773,5.49326
2338,4.78246,5.50177
2339,4.77719,5.51028
2340,4.77191,5.51878
2341,4.76663,5.52728
2342,4.76135,5.53578
2343,4.75606,5.54428
2344,4.75077,5.55277
2345,4.74548,5.56126
2346,4.74018,5.56975
2347,4.73487,5.57824
2348,4.72957,5.58672
2349,4.72426,5.59521
2350,4.71894,5.60369
2351,4.71363,5.61216
2352,4.70831,5.62064
2353,4.70298,5.62911
2354,4.69765,5.63758
2355,4.69232,5.64605
2356,4.68698,5.65452
2357,4.68164,5.66298
2358,4.67630,5.67144
2359,4.67095,5.67990
2360,4.66560,5.68836
2361,4.66024,5.69681
2362,4.65488,5.70526
2363,4.64952,5.71371
2364,4.64415,5.72216
2365,4.63878,5.73060
2366,4.63341,5.73904
2367,4.62803,5.74748
2368,4.62265,5.75592
2369,4.61726,5.76435
2370,4.61187,5.77278
2371,4.60648,5.78121
2372,4.60108,5.78964
2373,4.59568,5.79806
2374,4.59027,5.80649
2375,4.58486,5.81491
2376,4.57945,5.82332
2377,4.57403,5.83174
2378,4.56861,5.84015
2379,4.56319,5.84856
2380,4.55776,5.85696
2381,4.55232,5.86537
2382,4.54689,5.87377
2383,4.54145,5.88217
2384,4.53600,5.89057
2385,4.53055,5.89896
2386,4.52510,5.90735
2387,4.51965,5.91574
2388,4.51419,5.92413
2389,4.50872,5.93251
2390,4.50325,5.94089
2391,4.49778,5.94927
2392,4.49231,5.95765
2393,4.48683,5.96602
2394,4.48134,5.97439
2395,4.47585,5.98276
2396,4.47036,5.99113
2397,4.46487,5.99949
2398,4.45937,6.00785
2399,4.45386,6.01621
2400,4.44836,6.02457
2401,4.44285,6.03292
2402,4.43733,6.04127
2403,4.43181,6.04962
2404,4.42629,6.05796
2405,4.42076,6.06630
2406,4.41523,6.07464
2407,4.40969,6.08298
2408,4.40415,6.09132
2409,4.39861,6.09965
2410,4.39306,6.10798
2411,4.38751,6.11630
2412,4.38196,6.12463
2413,4.37640,6.13295
2414,4.37083,6.14127
2415,4.36527,6.14958
2416,4.35969,6.15789
2417,4.35412,6.16620
2418,4.34854,6.17451
2419,4.34296,6.18282
2420,4.33737,6.19112
2421,4.33178,6.19942
2422,4.32618,6.20772
2423,4.32058,6.21601
2424,4.31498,6.22430
2425,4.30937,6.23259
2426,4.30376,6.24087
2427,4.29814,6.24916
2428,4.29252,6.25744
2429,4.28690,6.26572
2430,4.28127,6.27399
2431,4.27564,6.28226
2432,4.27000,6.29053
2433,4.26436,6.29880
2434,4.25872,6.30706
2435,4.25307,6.31532
2436,4.24741,6.32358
2437,4.24176,6.33183
2438,4.23610,6.34009
2439,4.23043,6.34834
2440,4.22476,6.35658
2441,4.21909,6.36483
2442,4.21341,6.37307
2443,4.20773,6.38131
2444,4.20204,6.38954
2445,4.19635,6.39777
2446,4.19066,6.40600
2447,4.18496,6.41423
2448,4.17926,6.42245
2449,4.17355,6.43067
2450,4.16784,6.43889
2451,4.16213,6.44711
2452,4.15641,6.45532
2453,4.15069,6.46353
2454,4.14496,6.47174
2455,4.13923,6.47994
2456,4.13349,6.48814
2457,4.12775,6.49634
2458,4.12201,6.50453
2459,4.11626,6.51273
2460,4.11051,6.52091
2461,4.10475,6.52910
2462,4.09899,6.53728
2463,4.09323,6.54546
2464,4.08746,6.55364
2465,4.08168,6.56181
2466,4.07591,6.56999
2467,4.07013,6.57815
2468,4.06434,6.58632
2469,4.05855,6.59448
2470,4.05276,6.60264
2471,4.04696,6.61080
2472,4.04115,6.61895
2473,4.03535,6.62710
2474,4.02954,6.63525
2475,4.02372,6.64339
2476,4.01790,6.65153
2477,4.01208,6.65967
2478,4.00625,6.66781
2479,4.00042,6.67594
2480,3.99458,6.68407
2481,3.98874,6.69220
2482,3.98290,6.70032
2483,3.97705,6.70844
2484,3.97119,6.71655
2485,3.96533,6.72467
2486,3.95947,6.73278
2487,3.95361,6.74089
2488,3.94774,6.74899
2489,3.94186,6.75709
2490,3.93598,6.76519
2491,3.93010,6.77329
2492,3.92421,6.78138
2493,3.91832,6.78947
2494,3.91242,6.79755
2495,3.90652,6.80564
2496,3.90062,6.81372
2497,3.89471,6.82179
2498,3.88879,6.82987
2499,3.88288,6.83794
2500,3.87695,6.84600
2501,3.87103,6.85407
2502,3.86510,6.86213
2503,3.85916,6.87018
2504,3.85322,6.87824
2505,3.84728,6.88629
2506,3.84133,6.89434
2507,3.83538,6.90238
2508,3.82942,6.91042
2509,3.82346,6.91846
2510,3.81750,6.92650
2511,3.81153,6.93453
2512,3.80555,6.94256
2513,3.79957,6.95058
2514,3.79359,6.95860
2515,3.78760,6.96662
2516,3.78161,6.97464
2517,3.77562,6.98265
2518,3.76962,6.99066
2519,3.76361,6.99867
2520,3.75760,7.00667
2521,3.75159,7.01467
2522,3.74557,7.02266
2523,3.73955,7.03066
2524,3.73352,7.03865
2525,3.72749,7.04663
2526,3.72146,7.05461
2527,3.71542,7.06259
2528,3.70937,7.07057
2529,3.70333,7.07854
2530,3.69727,7.08651
2531,3.69122,7.09448
2532,3.68515,7.10244
2533,3.67909,7.11040
2534,3.67302,7.11836
2535,3.66694,7.12631
2536,3.66086,7.13426
2537,3.65478,7.14220
2538,3.64869,7.15015
2539,3.64260,7.15809
2540,3.63650,7.16602
2541,3.63040,7.17395
2542,3.62430,7.18188
2543,3.61819,7.18981
2544,3.61207,7.19773
2545,3.60595,7.20565
2546,3.59983,7.21356
2547,3.59370,7.22148
2548,3.58757,7.22938
2549,3.58143,7.23729
2550,3.57529,7.24519
2551,3.56914,7.25309
2552,3.56299,7.26098
2553,3.55684,7.26887
2554,3.55068,7.27676
2555,3.54451,7.28464
2556,3.53835,7.29252
2557,3.53217,7.30040
2558,3.52600,7.30827
2559,3.51982,7.31614
2560,3.51363,7.32401
2561,3.50744,7.33187
2562,3.50124,7.33973
2563,3.49504,7.34759
2564,3.48884,7.35544
2565,3.48263,7.36329
2566,3.47642,7.37113
2567,3.47020,7.37897
2568,3.46398,7.38681
2569,3.45775,7.39465
2570,3.45152,7.40248
2571,3.44528,7.41030
2572,3.43904,7.41813
2573,3.43280,7.42595
2574,3.42655,7.43376
2575,3.42029,7.44158
2576,3.41404,7.44938
2577,3.40777,7.45719
2578,3.40150,7.46499
2579,3.39523,7.47279
2580,3.38896,7.48058
2581,3.38267,7.48837
2582,3.37639,7.49616
2583,3.37010,7.50394
2584,3.36380,7.51172
2585,3.35750,7.51950
2586,3.35120,7.52727
2587,3.34489,7.53504
2588,3.33858,7.54280
2589,3.33226,7.55056
2590,3.32594,7.55832
2591,3.31961,7.56607
2592,3.31328,7.57382
2593,3.30694,7.58157
2594,3.30060,7.58931
2595,3.29425,7.59705
2596,3.28790,7.60478
2597,3.28155,7.61251
2598,3.27519,7.62024
2599,3.26882,7.62796
2600,3.26246,7.63568
2601,3.25608,7.64340
2602,3.24970,7.65111
2603,3.24332,7.65882
2604,3.23693,7.66652
2605,3.23054,7.67422
2606,3.22415,7.68192
2607,3.21774,7.68961
2608,3.21134,7.69730
2609,3.20493,7.70498
2610,3.19851,7.71266
2611,3.19209,7.72034
2612,3.18567,7.72801
2613,3.17924,7.73568
2614,3.17281,7.74335
2615,3.16637,7.75101
2616,3.15992,7.75867
2617,3.15348,7.76632
2618,3.14702,7.77397
2619,3.14057,7.78161
2620,3.13410,7.78926
2621,3.12764,7.79689
2622,3.12117,7.80453
2623,3.11469,7.81216
2624,3.10821,7.81978
2625,3.10173,7.82740
2626,3.09524,7.83502
2627,3.08874,7.84263
2628,3.08224,7.85024
2629,3.07574,7.85785
2630,3.06923,7.86545
2631,3.06271,7.87305
2632,3.05620,7.88064
2633,3.04967,7.88823
2634,3.04315,7.89582
2635,3.03661,7.90340
2636,3.03008,7.91097
2637,3.02353,7.91855
2638,3.01699,7.92612
2639,3.01044,7.93368
2640,3.00388,7.94124
2641,2.99732,7.94880
2642,2.99075,7.95635
2643,2.98418,7.96390
2644,2.97761,7.97144
2645,2.97103,7.97898
2646,2.96444,7.98652
2647,2.95785,7.99405
2648,2.95126,8.00158
2649,2.94466,8.00910
2650,2.93806,8.01662
2651,2.93145,8.02414
2652,2.92483,8.03165
2653,2.91822,8.03915
2654,2.91159,8.04666
2655,2.90497,8.05415
2656,2.89833,8.06165
2657,2.89170,8.06914
2658,2.88505,8.07662
2659,2.87841,8.08410
2660,2.87176,8.09158
2661,2.86510,8.09905
2662,2.85844,8.10652
2663,2.85177,8.11399
2664,2.84510,8.12145
2665,2.83843,8.12890
2666,2.83175,8.13635
2667,2.82506,8.14380
2668,2.81837,8.15124
2669,2.81168,8.15868
2670,2.80498,8.16611
2671,2.79827,8.17354
2672,2.79156,8.18097
2673,2.78485,8.18839
2674,2.77813,8.19580
2675,2.77140,8.20322
2676,2.76468,8.21062
2677,2.75794,8.21803
2678,2.75120,8.22543
2679,2.74446,8.23282
2680,2.73771,8.24021
2681,2.73096,8.24760
2682,2.72420,8.25498
2683,2.71744,8.26235
2684,2.71067,8.26973
2685,2.70390,8.27709
2686,2.69712,8.28446
2687,2.69034,8.29182
2688,2.68355,8.29917
2689,2.67676,8.30652
2690,2.66997,8.31387
2691,2.66316,8.32121
2692,2.65636,8.32854
2693,2.64955,8.33587
2694,2.64273,8.34320
2695,2.63591,8.35052
2696,2.62908,8.35784
2697,2.62225,8.36516
2698,2.61542,8.37246
2699,2.60858,8.37977
2700,2.60173,8.38707
2701,2.59488,8.39436
2702,2.58803,8.40165
2703,2.58117,8.40894
2704,2.57430,8.41622
2705,2.56743,8.42350
2706,2.56056,8.43077
2707,2.55368,8.43804
2708,2.54679,8.44530
2709,2.53990,8.45256
2710,2.53301,8.45981
2711,2.52611,8.46706
2712,2.51920,8.47431
2713,2.51229,8.48155
2714,2.50538,8.48878
2715,2.49846,8.49601
2716,2.49154,8.50324
2717,2.48461,8.51046
2718,2.47767,8.51767
2719,2.47074,8.52488
2720,2.46379,8.53209
2721,2.45684,8.53929
2722,2.44989,8.54649
2723,2.44293,8.55368
2724,2.43597,8.56087
2725,2.42900,8.56805
2726,2.42203,8.57523
2727,2.41505,8.58240
2728,2.40806,8.58957
2729,2.40108,8.59673
2730,2.39408,8.60389
2731,2.38708,8.61104
2732,2.38008,8.61819
2733,2.37307,8.62534
2734,2.36606,8.63248
2735,2.35904,8.63961
2736,2.35202,8.64674
2737,2.34499,8.65386
2738,2.33796,8.66098
2739,2.33092,8.66810
2740,2.32388,8.67521
2741,2.31683,8.68231
2742,2.30978,8.68941
2743,2.30272,8.69651
2744,2.29566,8.70360
2745,2.28859,8.71068
2746,2.28152,8.71776
2747,2.27444,8.72484
2748,2.26736,8.73191
2749,2.26027,8.73897
2750,2.25318,8.74603
2751,2.24608,8.75308
2752,2.23898,8.76013
2753,2.23187,8.76718
2754,2.22476,8.77422
2755,2.21764,8.78125
2756,2.21052,8.78828
2757,2.20339,8.79531
2758,2.19626,8.80233
2759,2.18912,8.80934
2760,2.18198,8.81635
2761,2.17483,8.82336
2762,2.16768,8.83035
2763,2.16052,8.83735
2764,2.15336,8.84434
2765,2.14619,8.85132
2766,2.13901,8.85830
2767,2.13184,8.86527
2768,2.12465,8.87224
2769,2.11747,8.87920
2770,2.11027,8.88616
2771,2.10307,8.89311
2772,2.09587,8.90006
2773,2.08866,8.90700
2774,2.08145,8.91394
2775,2.07423,8.92087
2776,2.06700,8.92779
2777,2.05978,8.93471
2778,2.05254,8.94163
2779,2.04530,8.94854
2780,2.03806,8.95544
2781,2.03081,8.96234
2782,2.02355,8.96923
2783,2.01629,8.97612
2784,2.00903,8.98300
2785,2.00176,8.98988
2786,1.99448,8.99675
2787,1.98720,9.00361
2788,1.97991,9.01047
2789,1.97262,9.01733
2790,1.96532,9.02417
2791,1.95802,9.03102
2792,1.95071,9.03785
2793,1.94340,9.04469
2794,1.93608,9.05151
2795,1.92876,9.05833
2796,1.92143,9.06515
2797,1.91410,9.07196
2798,1.90676,9.07876
2799,1.89941,9.08556
2800,1.89206,9.09235
2801,1.88471,9.09913
2802,1.87735,9.10591
2803,1.86998,9.11269
2804,1.86261,9.11946
2805,1.85523,9.12622
2806,1.84785,9.13298
2807,1.84046,9.13973
2808,1.83307,9.14647
2809,1.82567,9.15321
2810,1.81827,9.15994
2811,1.81086,9.16667
2812,1.80345,9.17339
2813,1.79603,9.18011
2814,1.78860,9.18682
2815,1.78117,9.19352
2816,1.77374,9.20022
2817,1.76629,9.20691
2818,1.75885,9.21359
2819,1.75140,9.22027
2820,1.74394,9.22695
2821,1.73647,9.23361
2822,1.72901,9.24027
2823,1.72153,9.24693
2824,1.71405,9.25358
2825,1.70657,9.26022
2826,1.69908,9.26686
2827,1.69158,9.27349
2828,1.68408,9.28011
2829,1.67657,9.28673
2830,1.66906,9.29334
2831,1.66154,9.29994
2832,1.65402,9.30654
2833,1.64649,9.31313
2834,1.63895,9.31972
2835,1.63141,9.32630
2836,1.62387,9.33287
2837,1.61632,9.33944
2838,1.60876,9.34600
2839,1.60120,9.35255
2840,1.59363,9.35910
2841,1.58605,9.36564
2842,1.57847,9.37218
2843,1.57089,9.37870
2844,1.56330,9.38523
2845,1.55570,9.39174
2846,1.54810,9.39825
2847,1.54049,9.40475
2848,1.53288,9.41125
2849,1.52526,9.41774
2850,1.51764,9.42422
2851,1.51001,9.43069
2852,1.50237,9.43716
2853,1.49473,9.44362
2854,1.48708,9.45008
2855,1.47943,9.45653
2856,1.47177,9.46297
2857,1.46411,9.46940
2858,1.45644,9.47583
2859,1.44876,9.48225
2860,1.44108,9.48867
2861,1.43340,9.49508
2862,1.42570,9.50148
2863,1.41801,9.50787
2864,1.41030,9.51426
2865,1.40259,9.52064
2866,1.39488,9.52701
2867,1.38716,9.53338
2868,1.37943,9.53974
2869,1.37170,9.54609
2870,1.36396,9.55244
2871,1.35621,9.55878
2872,1.34846,9.56511
2873,1.34071,9.57143
2874,1.33295,9.57775
2875,1.32518,9.58406
2876,1.31741,9.59037
2877,1.30963,9.59666
2878,1.30185,9.60295
2879,1.29406,9.60923
2880,1.28626,9.61551
2881,1.27846,9.62177
2882,1.27065,9.62803
2883,1.26284,9.63429
2884,1.25502,9.64053
2885,1.24719,9.64677
2886,1.23936,9.65300
2887,1.23153,9.65923
2888,1.22368,9.66544
2889,1.21584,9.67165
2890,1.20798,9.67785
2891,1.20012,9.68405
2892,1.19226,9.69024
2893,1.18439,9.69642
2894,1.17651,9.70259
2895,1.16863,9.70875
2896,1.16074,9.71491
2897,1.15285,9.72107
2898,1.14495,9.72721
2899,1.13704,9.73335
2900,1.12914,9.73948
2901,1.12122,9.74561
2902,1.11330,9.75173
2903,1.10538,9.75784
2904,1.09745,9.76395
2905,1.08952,9.77005
2906,1.08159,9.77615
2907,1.07365,9.78224
2908,1.06570,9.78832
2909,1.05775,9.79440
2910,1.04980,9.80048
2911,1.04184,9.80655
2912,1.03388,9.81261
2913,1.02592,9.81867
2914,1.01795,9.82472
2915,1.00998,9.83077
2916,1.00200,9.83682
2917,0.99402,9.84286
2918,0.98604,9.84889
2919,0.97805,9.85492
2920,0.97007,9.86095
2921,0.96207,9.86698
2922,0.95408,9.87300
2923,0.94608,9.87901
2924,0.93808,9.88502
2925,0.93008,9.89103
2926,0.92207,9.89704
2927,0.91407,9.90304
2928,0.90606,9.90904
2929,0.89804,9.91503
2930,0.89003,9.92102
2931,0.88201,9.92701
2932,0.87399,9.93300
2933,0.86597,9.93899
2934,0.85795,9.94497
2935,0.84992,9.95095
2936,0.84190,9.95692
2937,0.83387,9.96290
2938,0.82584,9.96887
2939,0.81781,9.97484
2940,0.80978,9.98081
2941,0.80174,9.98678
2942,0.79371,9.99275
2943,0.78567,9.99871
2944,0.77764,10.00467
2945,0.76960,10.01064
2946,0.76156,10.01660
2947,0.75352,10.02256
2948,0.74548,10.02852
2949,0.73744,10.03447
2950,0.72940,10.04043
2951,0.72136,10.04639
2952,0.71332,10.05235
2953,0.70528,10.05830
2954,0.69724,10.06426
2955,0.68919,10.07022
2956,0.68115,10.07617
2957,0.67311,10.08213
2958,0.66507,10.08809
2959,0.65703,10.09404
2960,0.64899,10.10000
2961,0.64095,10.10596
2962,0.63291,10.11192
2963,0.62487,10.11788
2964,0.61683,10.12384
2965,0.60880,10.12981
2966,0.60076,10.13577
2967,0.59273,10.14174
2968,0.58469,10.14770
2969,0.57666,10.15367
2970,0.56863,10.15964
2971,0.56060,10.16562
2972,0.55257,10.17159
2973,0.54455,10.17757
2974,0.53652,10.18355
2975,0.52850,10.18953
2976,0.52048,10.19551
2977,0.51246,10.20150
2978,0.50444,10.20748
2979,0.49642,10.21348
2980,0.48841,10.21947
2981,0.48041,10.22548
2982,0.47242,10.23151
2983,0.46446,10.23757
2984,0.45652,10.24366
2985,0.44861,10.24979
2986,0.44073,10.25597
2987,0.43290,10.26220
2988,0.42512,10.26849
2989,0.41739,10.27485
2990,0.40973,10.28128
2991,0.40213,10.28779
2992,0.39460,10.29438
2993,0.38714,10.30105
2994,0.37974,10.30780
2995,0.37242,10.31462
2996,0.36516,10.32151
2997,0.35797,10.32847
2998,0.35084,10.33549
2999,0.34377,10.34257
3000,0.33676,10.34972
3001,0.32981,10.35692
3002,0.32292,10.36417
3003,0.31609,10.37149
3004,0.30932,10.37886
3005,0.30261,10.38628
3006,0.29596,10.39376
3007,0.28937,10.40129
3008,0.28284,10.40887
3009,0.27638,10.41651
3010,0.26998,10.42421
3011,0.26364,10.43195
3012,0.25737,10.43975
3013,0.25116,10.44760
3014,0.24503,10.45551
3015,0.23896,10.46346
3016,0.23295,10.47147
3017,0.22702,10.47953
3018,0.22115,10.48763
3019,0.21536,10.49579
3020,0.20963,10.50400
3021,0.20398,10.51226
3022,0.19840,10.52057
3023,0.19289,10.52892
3024,0.18746,10.53733
3025,0.18210,10.54578
3026,0.17681,10.55427
3027,0.17159,10.56281
3028,0.16645,10.57140
3029,0.16139,10.58003
3030,0.15640,10.58870
3031,0.15148,10.59742
3032,0.14664,10.60618
3033,0.14187,10.61498
3034,0.13718,10.62382
3035,0.13256,10.63270
3036,0.12803,10.64161
3037,0.12356,10.65057
3038,0.11918,10.65957
3039,0.11487,10.66860
3040,0.11064,10.67767
3041,0.10649,10.68677
3042,0.10241,10.69591
3043,0.09842,10.70509
3044,0.09450,10.71430
3045,0.09066,10.72354
3046,0.08690,10.73281
3047,0.08322,10.74212
3048,0.07961,10.75145
3049,0.07609,10.76082
3050,0.07265,10.77022
3051,0.06929,10.77964
3052,0.06601,10.78910
3053,0.06281,10.79858
3054,0.05969,10.80809
3055,0.05665,10.81763
3056,0.05370,10.82719
3057,0.05083,10.83677
3058,0.04804,10.84638
3059,0.04533,10.85602
3060,0.04271,10.86568
3061,0.04017,10.87535
3062,0.03771,10.88506
3063,0.03533,10.89478
3064,0.03304,10.90452
3065,0.03084,10.91428
3066,0.02872,10.92406
3067,0.02668,10.93386
3068,0.02472,10.94367
3069,0.02285,10.95350
3070,0.02107,10.96335
3071,0.01936,10.97321
3072,0.01775,10.98309
3073,0.01621,10.99298
3074,0.01477,11.00288
3075,0.01340,11.01279
3076,0.01212,11.02272
3077,0.01093,11.03265
3078,0.00982,11.04260
3079,0.00879,11.05255
3080,0.00785,11.06252
3081,0.00700,11.07249
3082,0.00623,11.08246
3083,0.00554,11.09245
3084,0.00495,11.10244
3085,0.00443,11.11243
3086,0.00400,11.12243
3087,0.00366,11.13243
3088,0.00340,11.14244
3089,0.00323,11.15244
3090,0.00314,11.16245
3091,0.00314,11.17246
3092,0.00323,11.18246
3093,0.00340,11.19247
3094,0.00366,11.20247
3095,0.00400,11.21247
3096,0.00443,11.22247
3097,0.00495,11.23247
3098,0.00555,11.24246
3099,0.00624,11.25244
3100,0.00702,11.26242
3101,0.00788,11.27239
3102,0.00883,11.28235
3103,0.00986,11.29230
3104,0.01098,11.30225
3105,0.01219,11.31218
3106,0.01348,11.32210
3107,0.01486,11.33202
3108,0.01632,11.34192
3109,0.01786,11.35180
3110,0.01949,11.36168
3111,0.02120,11.37154
3112,0.02300,11.38138
3113,0.02488,11.39121
3114,0.02684,11.40103
3115,0.02889,11.41082
3116,0.03101,11.42060
3117,0.03322,11.43036
3118,0.03551,11.44010
3119,0.03788,11.44983
3120,0.04033,11.45953
3121,0.04287,11.46921
3122,0.04548,11.47887
3123,0.04818,11.48851
3124,0.05096,11.49812
3125,0.05382,11.50771
3126,0.05677,11.51727
3127,0.05982,11.52680
3128,0.06295,11.53631
3129,0.06617,11.54578
3130,0.06948,11.55523
3131,0.07289,11.56464
3132,0.07638,11.57401
3133,0.07996,11.58336
3134,0.08360,11.59268
3135,0.08730,11.60198
3136,0.09104,11.61126
3137,0.09482,11.62053
3138,0.09862,11.62979
3139,0.10244,11.63903
3140,0.10629,11.64827
3141,0.11017,11.65750
3142,0.11407,11.66671
3143,0.11799,11.67592
3144,0.12194,11.68512
3145,0.12591,11.69430
3146,0.12991,11.70347
3147,0.13394,11.71264
3148,0.13799,11.72179
3149,0.14206,11.73093
3150,0.14616,11.74006
3151,0.15028,11.74918
3152,0.15443,11.75828
3153,0.15861,11.76738
3154,0.16280,11.77646
3155,0.16703,11.78554
3156,0.17127,11.79460
3157,0.17555,11.80365
3158,0.17984,11.81268
3159,0.18416,11.82171
3160,0.18851,11.83072
3161,0.19288,11.83973
3162,0.19727,11.84872
3163,0.20169,11.85770
3164,0.20614,11.86666
3165,0.21061,11.87562
3166,0.21510,11.88456
3167,0.21962,11.89349
3168,0.22416,11.90241
3169,0.22872,11.91131
3170,0.23331,11.92021
3171,0.23793,11.92909
3172,0.24256,11.93795
3173,0.24723,11.94681
3174,0.25191,11.95565
3175,0.25662,11.96448
3176,0.26136,11.97330
3177,0.26611,11.98210
3178,0.27090,11.99089
3179,0.27570,11.99967
3180,0.28053,12.00844
3181,0.28539,12.01719
3182,0.29026,12.02593
3183,0.29516,12.03465
3184,0.30009,12.04336
3185,0.30504,12.05206
3186,0.31001,12.06075
3187,0.31500,12.06942
3188,0.32002,12.07808
3189,0.32506,12.08672
3190,0.33013,12.09535
3191,0.33522,12.10397
3192,0.34033,12.11257
3193,0.34546,12.12116
3194,0.35062,12.12974
3195,0.35580,12.13830
3196,0.36101,12.14685
3197,0.36623,12.15538
3198,0.37148,12.16390
3199,0.37676,12.17241
3200,0.38205,12.18090
