x_mm,contour_wall,contour_g
4.217428341507911682e+01,2.977889381771626764e-01,9.797813370823860168e-03
4.260029643774032593e+01,2.963302940367360527e-01,9.844405576586723328e-03
4.302630946040153503e+01,2.948793870090570257e-01,9.888429194688796997e-03
4.345232620835304260e+01,2.934267936875740723e-01,9.930072352290153503e-03
4.387833923101425171e+01,2.919715882639241644e-01,9.969483129680156708e-03
4.430435225367546082e+01,2.905271288302014310e-01,1.000681146979331970e-02
4.473036527633666992e+01,2.890782718067547163e-01,1.004219800233840942e-02
4.515638202428817749e+01,2.876357631835110840e-01,1.007578894495964050e-02
4.558239504694938660e+01,2.862004957042492137e-01,1.010766997933387756e-02
4.600840806961059570e+01,2.847623846707296180e-01,1.013797149062156677e-02
4.643442109227180481e+01,2.833387228605891428e-01,1.016679219901561737e-02
4.686043411493301392e+01,2.819142344358388508e-01,1.019422896206378937e-02
4.728645086288452148e+01,2.804993678051464490e-01,1.022036187350749969e-02
4.771246388554573059e+01,2.790970657165227631e-01,1.024527288973331451e-02
4.813847690820693970e+01,2.776962184696123437e-01,1.026904396712779999e-02
4.856448993086814880e+01,2.763125813388775942e-01,1.029173564165830612e-02
4.899050667881965637e+01,2.749366813208904414e-01,1.031341403722763062e-02
4.941651970148086548e+01,2.735673611551971973e-01,1.033413875848054886e-02
4.984253272414207458e+01,2.722169208671914586e-01,1.035396847873926163e-02
5.026854574680328369e+01,2.708686463094633345e-01,1.037295907735824585e-02
5.069455876946449280e+01,2.695374826741577801e-01,1.039115153253078461e-02
5.112057551741600037e+01,2.682139569578466110e-01,1.040859241038560867e-02
5.154658854007720947e+01,2.668967465771542313e-01,1.042531989514827728e-02
5.197260156273841858e+01,2.655958701011511547e-01,1.044138334691524506e-02
5.239861458539962769e+01,2.642981347606653264e-01,1.045680884271860123e-02
5.282463133335113525e+01,2.630122365413915531e-01,1.047163177281618118e-02
5.325064435601234436e+01,2.617398286725495238e-01,1.048588659614324570e-02
5.367665737867355347e+01,2.604696030662773110e-01,1.049959845840930939e-02
5.410267040133476257e+01,2.592177117720501078e-01,1.051280088722705841e-02
5.452868342399597168e+01,2.579699039539952721e-01,1.052551530301570892e-02
5.495470017194747925e+01,2.567346772103013541e-01,1.053776778280735016e-02
5.538071319460868835e+01,2.555137343670644823e-01,1.054957043379545212e-02
5.580672621726989746e+01,2.542966104833248586e-01,1.056095864623785019e-02
5.623273923993110657e+01,2.530984326064414924e-01,1.057193987071514130e-02
5.665875226259231567e+01,2.519044208671914475e-01,1.058254111558198929e-02
5.708476901054382324e+01,2.507229240731335684e-01,1.059278845787048340e-02
5.751078203320503235e+01,2.495556450503639834e-01,1.060267537832260132e-02
5.793679505586624146e+01,2.483914410339427836e-01,1.061222981661558151e-02
5.836280807852745056e+01,2.472433560024124011e-01,1.062146481126546860e-02
5.878882482647895813e+01,2.461023467919417618e-01,1.063039246946573257e-02
5.921483784914016724e+01,2.449668593670644989e-01,1.063902582973241806e-02
5.964085087180137634e+01,2.438474082656170716e-01,1.064738817512989044e-02
6.006686389446258545e+01,2.427291640214999102e-01,1.065547764301300049e-02
6.049287691712379456e+01,2.416260137601574376e-01,1.066330913454294205e-02
6.091889366507530212e+01,2.405297574646605707e-01,1.067089289426803589e-02
6.134490668773651123e+01,2.394385765828677959e-01,1.067824475467205048e-02
6.177091971039772034e+01,2.383630187171999204e-01,1.068536657840013504e-02
6.219693273305892944e+01,2.372904531964195041e-01,1.069226954132318497e-02
6.262294948101043701e+01,2.362299727812341155e-01,1.069896388798952103e-02
6.304895877838134766e+01,2.351801887590993789e-01,1.070545334368944168e-02
6.347497552633285522e+01,2.341314462713729450e-01,1.071174908429384232e-02
6.390099227428436279e+01,2.331026747926189246e-01,1.071786042302846909e-02
6.432700157165527344e+01,2.320788960661080147e-01,1.072378363460302353e-02
6.475301831960678101e+01,2.310587875084645360e-01,1.072953268885612488e-02
6.517902761697769165e+01,2.300506648626629291e-01,1.073512155562639236e-02
6.560504436492919922e+01,2.290576361996360388e-01,1.074054464697837830e-02
6.603106111288070679e+01,2.280615986594294875e-01,1.074581220746040344e-02
6.645707041025161743e+01,2.270775800956492396e-01,1.075092423707246780e-02
6.688308715820312500e+01,2.261061426062299096e-01,1.075589004904031754e-02
6.730909645557403564e+01,2.251391523034111941e-01,1.076071709394454956e-02
6.773511320352554321e+01,2.241728894214491397e-01,1.076540257781744003e-02
6.816112995147705078e+01,2.232242830275520673e-01,1.076995860785245895e-02
6.858713924884796143e+01,2.222791649473082887e-01,1.077439449727535248e-02
6.901315599679946899e+01,2.213346585618757301e-01,1.077870372682809830e-02
6.943917274475097656e+01,2.204075937447096678e-01,1.078289560973644257e-02
6.986518204212188721e+01,2.194836535307685688e-01,1.078696921467781067e-02
7.029119879007339478e+01,2.185621270314880571e-01,1.079093199223279953e-02
7.071720808744430542e+01,2.176514457158879312e-01,1.079478487372398376e-02
7.114322483539581299e+01,2.167539075725833653e-01,1.079853717237710953e-02
7.156924158334732056e+01,2.158530299062552948e-01,1.080218981951475143e-02
7.199525088071823120e+01,2.149632454079905275e-01,1.080574374645948410e-02
7.242126762866973877e+01,2.140856617413661733e-01,1.080919802188873291e-02
7.284727692604064941e+01,2.132110869519214524e-01,1.081255823373794556e-02
7.327329367399215698e+01,2.123379174073133646e-01,1.081583555787801743e-02
7.369931042194366455e+01,2.114818918497121947e-01,1.081902254372835159e-02
7.412531971931457520e+01,2.106286271849077407e-01,1.082212943583726883e-02
7.455133646726608276e+01,2.097771645399525986e-01,1.082515716552734375e-02
7.497734576463699341e+01,2.089352740921787688e-01,1.082810293883085251e-02
7.540336251258850098e+01,2.081058324604282972e-01,1.083096861839294434e-02
7.582937926054000854e+01,2.072723073525055137e-01,1.083375699818134308e-02
7.625538855791091919e+01,2.064481725865498496e-01,1.083647646009922028e-02
7.668140530586242676e+01,2.056363213136956081e-01,1.083912607282400131e-02
7.710742205381393433e+01,2.048206014844675682e-01,1.084171328693628311e-02
7.753343135118484497e+01,2.040138090930252168e-01,1.084422692656517029e-02
7.795944809913635254e+01,2.032167872862705171e-01,1.084667537361383438e-02
7.838545739650726318e+01,2.024227082275266709e-01,1.084906328469514847e-02
7.881147414445877075e+01,2.016288936854579439e-01,1.085139252245426178e-02
7.923749089241027832e+01,2.008492473178009052e-01,1.085366122424602509e-02
7.966350018978118896e+01,2.000723122460640047e-01,1.085587404668331146e-02
8.008951693773269653e+01,1.992966501608261498e-01,1.085803005844354630e-02
8.051552623510360718e+01,1.985294526091924971e-01,1.086013484746217728e-02
8.094154298305511475e+01,1.977733978224987255e-01,1.086218282580375671e-02
8.136755973100662231e+01,1.970135902054765409e-01,1.086418144404888153e-02
8.179356902837753296e+01,1.962629249460385861e-01,1.086612790822982788e-02
8.221958577632904053e+01,1.955219145452429252e-01,1.086803060024976730e-02
8.264559507369995117e+01,1.947833343914000259e-01,1.086988300085067749e-02
8.307161182165145874e+01,1.940446881083883468e-01,1.087168790400028229e-02
8.349762856960296631e+01,1.933205241133401087e-01,1.087345089763402939e-02
8.392363786697387695e+01,1.925981786704333842e-01,1.087516825646162033e-02
8.434965461492538452e+01,1.918749239514558891e-01,1.087684649974107742e-02
8.477567136287689209e+01,1.911656720839681745e-01,1.087848562747240067e-02
8.520168066024780273e+01,1.904583214300829552e-01,1.088008843362331390e-02
8.562769740819931030e+01,1.897513840835026167e-01,1.088164187967777252e-02
8.605370670557022095e+01,1.890518201392415720e-01,1.088316459208726883e-02
8.647972345352172852e+01,1.883623739578043077e-01,1.088464818894863129e-02
8.690574020147323608e+01,1.876684640574741714e-01,1.088609360158443451e-02
8.733174949884414673e+01,1.869819110271711549e-01,1.088750641793012619e-02
8.775776624679565430e+01,1.863040209179786799e-01,1.088888943195343018e-02
8.818377554416656494e+01,1.856280816192652783e-01,1.089022960513830185e-02
8.860979229211807251e+01,1.849510511892669684e-01,1.089154090732336044e-02
8.903580904006958008e+01,1.842868332857203195e-01,1.089282147586345673e-02
8.946181833744049072e+01,1.836240536915947075e-01,1.089407689869403839e-02
8.988783508539199829e+01,1.829617039370662057e-01,1.089529786258935928e-02
9.031384438276290894e+01,1.823062150837988782e-01,1.089649368077516556e-02
9.073986113071441650e+01,1.816602488308362850e-01,1.089765597134828568e-02
9.116587787866592407e+01,1.810101660371169763e-01,1.089879311621189117e-02
9.159188717603683472e+01,1.803674401134247596e-01,1.089990232139825821e-02
9.201790392398834229e+01,1.797328150129084146e-01,1.090098638087511063e-02
9.244391322135925293e+01,1.790998596739038495e-01,1.090204156935214996e-02
9.286992996931076050e+01,1.784661934463348532e-01,1.090307440608739853e-02
9.329594671726226807e+01,1.778453397452175455e-01,1.090408395975828171e-02
9.372195601463317871e+01,1.772250812066192560e-01,1.090507116168737411e-02
9.414797276258468628e+01,1.766034670200609391e-01,1.090603135526180267e-02
9.457398951053619385e+01,1.759942685849416044e-01,1.090697292238473892e-02
9.499999880790710449e+01,1.753895999978838660e-01,1.090744137763977051e-02
