x y z Ts
7.1763031185e-02 7.1127219126e-03 0.0000000000e+00 6.1652044678e+02
7.1427151561e-02 7.9352203757e-03 0.0000000000e+00 6.2276312256e+02
7.1082897484e-02 8.7663726881e-03 0.0000000000e+00 6.2752917480e+02
7.0730701089e-02 9.6065141261e-03 0.0000000000e+00 6.3065332031e+02
7.0371203125e-02 1.0454855859e-02 0.0000000000e+00 6.3227581787e+02
7.0005163550e-02 1.1311767623e-02 0.0000000000e+00 6.3251513672e+02
6.9632805884e-02 1.2177984230e-02 0.0000000000e+00 6.3142358398e+02
6.9255299866e-02 1.3051743619e-02 0.0000000000e+00 6.2902844238e+02
6.8874046206e-02 1.3929631561e-02 0.0000000000e+00 6.2540875244e+02
6.8489983678e-02 1.4809467830e-02 0.0000000000e+00 6.2060357666e+02
6.8104192615e-02 1.5688650310e-02 0.0000000000e+00 6.1458020020e+02
6.7717492580e-02 1.6564901918e-02 0.0000000000e+00 6.0745550537e+02
6.7328996956e-02 1.7440633848e-02 0.0000000000e+00 5.9961511230e+02
6.6936820745e-02 1.8319653347e-02 0.0000000000e+00 5.9190362549e+02
6.6542163491e-02 1.9199138507e-02 0.0000000000e+00 5.8683270264e+02
6.6148407757e-02 2.0071646199e-02 0.0000000000e+00 5.8631933594e+02
6.5756842494e-02 2.0934158936e-02 0.0000000000e+00 5.8965924072e+02
6.5366901457e-02 2.1788079292e-02 0.0000000000e+00 5.9432904053e+02
6.4977772534e-02 2.2635346279e-02 0.0000000000e+00 5.9849615479e+02
6.4588055015e-02 2.3478833959e-02 0.0000000000e+00 6.0142907715e+02
6.4196079969e-02 2.4321945384e-02 0.0000000000e+00 6.0296923828e+02
6.3801996410e-02 2.5164583698e-02 0.0000000000e+00 6.0315728760e+02
6.3407488167e-02 2.6002949104e-02 0.0000000000e+00 6.0195965576e+02
6.3013426960e-02 2.6835290715e-02 0.0000000000e+00 5.9950573730e+02
6.2619075179e-02 2.7662787586e-02 0.0000000000e+00 5.9593713379e+02
6.2223393470e-02 2.8488090262e-02 0.0000000000e+00 5.9123907471e+02
6.1823576689e-02 2.9316568747e-02 0.0000000000e+00 5.8551824951e+02
6.1416469514e-02 3.0154718086e-02 0.0000000000e+00 5.7892810059e+02
6.1001259834e-02 3.1003760174e-02 0.0000000000e+00 5.7187939453e+02
6.0580056161e-02 3.1859364361e-02 0.0000000000e+00 5.6533068848e+02
6.0154959559e-02 3.2716684043e-02 0.0000000000e+00 5.6043859863e+02
5.9729132801e-02 3.3569656312e-02 0.0000000000e+00 5.5840319824e+02
5.9307180345e-02 3.4408874810e-02 0.0000000000e+00 5.5909033203e+02
5.8891065419e-02 3.5230666399e-02 0.0000000000e+00 5.6149719238e+02
5.8476526290e-02 3.6043688655e-02 0.0000000000e+00 5.6427813721e+02
5.8056432754e-02 3.6861762404e-02 0.0000000000e+00 5.6671929932e+02
5.7626456022e-02 3.7693127990e-02 0.0000000000e+00 5.6818975830e+02
5.7187136263e-02 3.8535997272e-02 0.0000000000e+00 5.6854260254e+02
5.6742314249e-02 3.9383061230e-02 0.0000000000e+00 5.6756866455e+02
5.6294728070e-02 4.0228776634e-02 0.0000000000e+00 5.6531372070e+02
5.5845223367e-02 4.1071500629e-02 0.0000000000e+00 5.6190637207e+02
5.5395133793e-02 4.1908670217e-02 0.0000000000e+00 5.5748132324e+02
5.4947730154e-02 4.2734235525e-02 0.0000000000e+00 5.5229382324e+02
5.4504450411e-02 4.3545715511e-02 0.0000000000e+00 5.4679223633e+02
5.4061342031e-02 4.4350691140e-02 0.0000000000e+00 5.4129199219e+02
5.3612280637e-02 4.5159742236e-02 0.0000000000e+00 5.3641571045e+02
5.3156338632e-02 4.5974649489e-02 0.0000000000e+00 5.3275646973e+02
5.2698191255e-02 4.6786725521e-02 0.0000000000e+00 5.3098577881e+02
5.2243132144e-02 4.7586876899e-02 0.0000000000e+00 5.3117767334e+02
5.1793370396e-02 4.8371076584e-02 0.0000000000e+00 5.3299053955e+02
5.1348436624e-02 4.9140483141e-02 0.0000000000e+00 5.3580908203e+02
5.0905320793e-02 4.9900684506e-02 0.0000000000e+00 5.3902716064e+02
5.0459574908e-02 5.0659134984e-02 0.0000000000e+00 5.4213720703e+02
5.0008956343e-02 5.1419693977e-02 0.0000000000e+00 5.4487615967e+02
4.9555301666e-02 5.2178941667e-02 0.0000000000e+00 5.4702935791e+02
4.9101639539e-02 5.2931919694e-02 0.0000000000e+00 5.4839721680e+02
4.8647545278e-02 5.3679194301e-02 0.0000000000e+00 5.4903778076e+02
4.8189286143e-02 5.4427087307e-02 0.0000000000e+00 5.4901013184e+02
